"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1701631","2021-09-28T20:00:00","23.73","-70.69",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","310",,,,,,,,,,,,,"242","30","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-28T20:00:00","29.14","-72.04",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","289",,,,,,,,,,,,,"242","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3FOC5","2021-09-28T20:00:00","25.80","-79.80",,,"1","5","2","5","5","3","1",,,,,,,,,"10172","6","19","8","278",,"224","199",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T20:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","42",,"69",,,,,"10152",,,"8","265",,,"208","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T20:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10125","6","12",,"275",,,"214","1","295",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4101570","2021-09-28T20:00:00","29.35","-78.65",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","284",,,,,,,,,,,,,"242","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-28T20:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10112",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-28T20:00:00","29.32","-71.99",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4401867","2021-09-28T20:00:00","29.70","-79.67",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-28T20:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10113",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-28T20:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10121",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"9HA3047","2021-09-28T20:00:00","26.00","-79.10",,,"1","6","2","5","9","0","1",,"360","3","51","1","98","2",,"10140",,,"8","279",,,,"3","295","2","2","1","4","A","A",,,,,,,"242","69","798","172","5","1","2","2","11111F","1111A11A911AAA",,"5",,,,,,,,,,,,,
"EUCDE27","2021-09-28T20:00:00","23.25","-72.84",,,"1","5","2","5","7","3","1",,,,,,,,,"10125","7","13","8","288",,,"220",,,,,,,,,,,,,,,"242","32","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"H3VU","2021-09-28T20:00:00","28.10","-78.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10149",,,"8","293",,"231","205",,,,,"A",,"A","A",,,,,,,"242","88","798","172","5","1","2","2","F1FF11","1AAAA1111A8AAA",,"5",,,,,,,,,,,,,
"H3WI","2021-09-28T20:00:00","24.50","-75.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10131","8","13","8","318",,"250","223",,,,,"A",,"A","A",,,,,,,"242","45","798","172","5","1","2","2","F3FF12","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"J8QX9","2021-09-28T20:00:00","25.40","-76.10",,,"1","6","2","5","7","4","1",,"50","4","62","1","97","2","1","10126","5","8","8","321",,"261","235","1","300","6","5","4","5","6","6",,"9","2","23","9","2","242","56","798","172","5","1","2","2","131111","11111111111111",,"5",,"1",,,,,,,,,,,
"SPGF1","2021-09-28T20:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","30","4","51",,,,,"10148","6","20",,"274",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"4100010","2021-09-28T20:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","36",,"67",,,,,"10151",,,"8","265",,,"207","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T20:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","58",,"45",,,,,"10123",,,"8","275",,,"213","9","295",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T20:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","37",,"64",,,,,"10151",,,"8","265",,,"205","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T20:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","59",,"44",,,,,"10121",,,"8","276",,,"211","9","295",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T20:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","39",,"70",,,,,"10152",,,"8","266",,,"211","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T20:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","62",,"47",,,,,"10121",,,"8","275",,,"212","9","295",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-28T20:39:00","22.35","-70.83",,,"1","5","2","5","9",,"1","5","133",,"129",,,,,"10110",,,"8","303",,,,,,,,,,,,,,,,,,"242","20","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T20:40:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"40",,"70",,,,,"10151",,,"8","264",,,"207","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T20:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","69",,"42",,,,,"10122",,,"8","275",,,"210","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T20:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","41",,"70",,,,,"10151",,,"8","266",,,"212","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T20:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10122",,,,"277",,,"208","1","294",,,,,,,,"4","1","12","12","2","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"WDJ4838","2021-09-28T20:53:00","22.40","-70.89",,,"1","5","2","5","9",,"1","5","133",,"123",,,,,"10100",,,,,,,,,,,,,,,,,,,,,,"242","20","798","172","5","0",,"2","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"1301578","2021-09-28T21:00:00","26.92","-70.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"242","60","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-28T21:00:00","23.72","-70.68",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","311",,,,,,,,,,,,,"242","30","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-28T21:00:00","29.14","-72.05",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3FOC5","2021-09-28T21:00:00","25.80","-79.90",,,"1","5","2","5","5","3","1",,,,,,,,,"10165","8","18","8","283",,"222","195",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T21:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","50","1","70",,,,,"10150","6","16",,"265",,,"210","1","290",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-28T21:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10121","6","10",,"277",,,"210","1","294",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4101570","2021-09-28T21:00:00","29.33","-78.65",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","284",,,,,,,,,,,,,"242","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4102527","2021-09-28T21:00:00","28.61","-75.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"242","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-28T21:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10111",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-28T21:00:00","29.31","-72.00",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","287",,,,,,,,,,,,,"242","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4401867","2021-09-28T21:00:00","29.75","-79.67",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-28T21:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10111",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-28T21:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10118",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"9HA3667","2021-09-28T21:00:00","26.50","-78.70",,,"1","6","2","5","9","0","1",,"40","4","77","1","98","3","1","10127","6","10","8","270",,"230","210","1","300",,,"4",,"6","A",,,,,,,"242","68","798","172","5","1","2","2","111111","11111111118AA1",,"5",,"1",,,,,,,,,,,
"EUCDE27","2021-09-28T21:00:00","23.38","-73.02",,,"1","5","2","5","7","3","1",,,,,,,,,"10123","7","8","8","286",,,"223",,,,,,,,,,,,,,,"242","33","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"J8QY2","2021-09-28T21:00:00","23.90","-74.60",,,"1","6","2","5","7","3","1",,"90","4","26","1","98",,"6","10115","5","9","8","275",,"270","268","1","260","3","1","7","4","7","A",,"3","1",,,,"242","34","798","172","5","1","2","2","211113","111A11111111A1",,"5",,"6",,,,,,,,,,,
"SPGF1","2021-09-28T21:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","40","4","46",,,,,"10146","6","14",,"275",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"4100010","2021-09-28T21:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","44",,"69",,,,,"10150",,,"8","266",,,"213","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T21:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","58",,"42",,,,,"10121",,,"8","276",,,"213","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T21:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","46",,"68",,,,,"10150",,,"8","265",,,"210","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T21:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","57",,"40",,,,,"10121",,,"8","276",,,"212","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T21:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","48",,"69",,,,,"10150",,,"8","266",,,"212","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T21:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","66",,"42",,,,,"10121",,,"8","277",,,"207","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T21:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","56",,"66",,,,,"10149",,,"8","266",,,"209","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T21:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","72",,"43",,,,,"10121",,,"8","276",,,"207","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-28T21:44:00","22.59","-71.13",,,"1","5","2","5","9",,"1","5","133",,"129",,,,,"10100",,,,,,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T21:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","48",,"72",,,,,"10150",,,"8","266",,,"210","9","290",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T21:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10122",,,,"276",,,"212","1","294",,,,,,,,"4","1","12","12","2","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"KPDL","2021-09-28T21:56:00","21.87","-70.08",,,"1","5","2","5","9",,"1","5","124",,"21",,,,,"10120",,,"8","285",,,,,,,,,,,,,,,,,,"242","10","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"WDJ4838","2021-09-28T21:57:00","22.64","-71.20",,,"1","5","2","5","9",,"1","5","134",,"139",,,,,"10100",,,"8","282",,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4102528","2021-09-28T21:58:00","24.82","-71.98",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","41","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"4102530","2021-09-28T21:59:00","25.69","-74.46",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","54","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"KPDL","2021-09-28T21:59:00","21.89","-70.09",,,"1","5","2","5","9",,"1",,"150",,"21",,,,,"10120",,,"8","284",,,,,,,,,,,,,,,,,,"242","10","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"1301578","2021-09-28T22:00:00","26.92","-70.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"242","60","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-28T22:00:00","23.71","-70.67",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,"9","307",,,,,,,,,,,,,"242","30","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-28T22:00:00","29.13","-72.06",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","287",,,,,,,,,,,,,"242","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4100010","2021-09-28T22:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10150","6","8",,"266",,,"209","1","291",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-28T22:00:00","27.50","-71.50",,,"1","4","2","0","0","0","11","0","60","1","50",,,,,"10122",,,"0","276",,,"212","1","294",,,,"A",,,,"4","1","12","12","2","242","71","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,,,,,,,,,,"4"
"4101570","2021-09-28T22:00:00","29.32","-78.65",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","284",,,,,,,,,,,,,"242","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-28T22:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10112",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-28T22:00:00","29.31","-72.00",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","286",,,,,,,,,,,,,"242","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4401867","2021-09-28T22:00:00","29.79","-79.67",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","292",,,,,,,,,,,,,"242","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-28T22:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10111",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-28T22:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10116",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"9HA3047","2021-09-28T22:00:00","26.00","-79.10",,,"1","4","0","0","0","0","1","0","20","3","46",,"93","1","0","10130","6","20","0","285",,,,"3","300","4","4","4","5","A","A",,,,"38","2","3","242","69","992","114","5","1","2","2","11111F","1114111A911A11",,,"1","0",,,,,,,,,,,"4"
"C6FV9","2021-09-28T22:00:00","26.10","-78.40",,,"1","6","2","5","2","2","1",,"40","4","51","1","98",,,"10120","6","8","8","280",,,,"1","310",,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","2","11111F","111AA11AA18AA1",,"5",,,,,,,,,,,,,
"EUCDE27","2021-09-28T22:00:00","23.50","-73.19",,,"1","5","2","5","7","3","1",,,,,,,,,"10122","7","7","8","289",,,"222",,,,,,,,,,,,,,,"242","33","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"J8QY2","2021-09-28T22:00:00","24.00","-74.80",,,"1","6","2","5","7","2","1",,"20","4","36","1","98",,"6","10112","6","8","8","291",,"280","277","1","260","4","1","8","5","9","8",,"3","1",,,,"242","44","798","172","5","1","2","2","111111","111A11111111A1",,"5",,"2",,,,,,,,,,,
"SPGF1","2021-09-28T22:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","60","4","46",,,,,"10145","6","9",,"274",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"4100010","2021-09-28T22:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","51",,"66",,,,,"10150",,,"8","266",,,"207","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T22:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","66",,"50",,,,,"10122",,,"8","275",,,"217","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-28T22:20:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"50",,"64",,,,,"10150",,,"8","267",,,"210","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T22:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","68",,"52",,,,,"10123",,,"8","275",,,"215","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-28T22:23:00","22.74","-71.32",,,"1","5","2","5","9",,"1","5","134",,"139",,,,,"10110",,,,,,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T22:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","59",,"65",,,,,"10150",,,"8","266",,,"206","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T22:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","71",,"51",,,,,"10122",,,"8","275",,,"216","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-28T22:33:00","22.78","-71.37",,,"1","5","2","5","9",,"1","5","133",,"139",,,,,"10100",,,"8","281",,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T22:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","56",,"68",,,,,"10150",,,"8","266",,,"209","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T22:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","74",,"51",,,,,"10121",,,"8","275",,,"211","9","294",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"WDJ4838","2021-09-28T22:45:00","22.83","-71.43",,,"1","5","2","5","9",,"1","5","133",,"139",,,,,"10110",,,"8","279",,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-28T22:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","56",,"67",,,,,"10152",,,"8","266",,,"206","9","291",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-28T22:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10122",,,,"275",,,"212","1","294",,,,,,,,"4","1","12","12","2","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"KPDL","2021-09-28T22:50:00","22.09","-70.34",,,"1","5","2","5","9",,"1","5","78",,"15",,,,,"10130",,,,,,,,,,,,,,,,,,,,,,"242","20","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"KPDL","2021-09-28T22:54:00","22.10","-70.37",,,"1","5","2","5","9",,"1","5","98",,"15",,,,,"10120",,,"8","279",,,,,,,,,,,,,,,,,,"242","20","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4102525","2021-09-28T22:55:00","27.82","-75.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"242","75","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1301578","2021-09-28T23:00:00","26.91","-70.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"242","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-28T23:00:00","23.70","-70.67",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","305",,,,,,,,,,,,,"242","30","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-28T23:00:00","29.13","-72.07",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","287",,,,,,,,,,,,,"242","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
