"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"NWS8649","2021-09-24T16:00:00","29.00","32.70",,,"1","5","2","5","4","4","1",,,,,,,,,"10114","3","1","8","282",,"227","202",,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"EUCDE35","2021-09-24T17:00:00","29.85","32.57",,,"1","5","2","5","2","0","1",,,,,,,,,"10133","2","16","8","270",,,"144",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE35","2021-09-24T18:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10143","2","22","8","255",,,"147",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE35","2021-09-24T19:00:00","29.85","32.57",,,"1","5","2","5","6","0","1",,,,,,,,,"10152","2","26","8","247",,,"147",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE35","2021-09-24T20:00:00","29.85","32.57",,,"1","5","2","5","2","0","1",,,,,,,,,"10153","2","20","8","243",,,"146",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-24T20:00:00","27.80","33.60",,,"1","6","2","5","3","5","1",,"330","4","129","1","98",,,"10115","8","5","8","265",,"222","204","1","255",,,"A",,"A","A","0","2","0",,,,"217","73","798","172","5","1","2","1","111111","111AA1111183A1","5",,,,,,,,
"EUCDE35","2021-09-24T21:00:00","29.85","32.57",,,"1","5","2","5","6","0","1",,,,,,,,,"10153","2","10","8","241",,,"155",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-24T21:00:00","27.60","33.90",,,"1","5","2","5","3","6","1",,,,,,,,,"10115","5","6","8","258",,"220","204",,,,,"A",,"A","A",,,,,,,"217","73","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"EUCDE35","2021-09-24T22:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10154","2","2","8","236",,,"150",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-24T22:00:00","27.30","34.10",,,"1","5","2","5","3","8","1",,,,,,,,,"10118","5","1","8","260",,"213","192",,,,,"A",,"A","A",,,,,,,"217","74","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"EUCDE35","2021-09-24T23:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10153","2","0","8","233",,,"156",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA7","5",,,,,,,,
"NWS8649","2021-09-24T23:00:00","27.00","34.30",,,"1","5","2","5","3","5","1",,,,,,,,,"10114","8","1","8","261",,"220","202",,,,,"A",,"A","A",,,,,,,"217","74","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"DJDS2","2021-09-25T00:00:00","21.00","38.80",,,"1","6","2","5","8","3","1",,"340","3","103","1","98","3","2","10060","8","2","8","300",,,"266","1","310","7","7","7","3","4","8",,,,,,,"217","18","798","172","5","1","2","1","111111","1111111A111AA1","5",,"2",,,,,,
"EUCDE35","2021-09-25T00:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10152","7","1","8","229",,,"160",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T00:00:00","26.70","34.50",,,"1","5","2","5","3","5","1",,,,,,,,,"10112","8","4","8","262",,"221","203",,,,,"A",,"A","A",,,,,,,"217","64","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"WNTL","2021-09-25T00:45:00","25.47","35.31",,,"1","5","2","5","9",,"1",,,,,,,,,"10120",,,"8","261",,,,,,,,,,,,,,,,,,"217","55","798","172","5","0",,"1","F1161F","11AAA11AAAAAAA","5",,,,,,,,
"EUCDE35","2021-09-25T01:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10152","7","3","8","226",,,"154",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T01:00:00","26.40","34.70",,,"1","5","2","5","3","5","1",,,,,,,,,"10110","8","8","8","264",,"222","203",,,,,"A",,"A","A",,,,,,,"217","64","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"TBWUK47","2021-09-25T01:00:00","29.75","32.58",,,"1","6","2","5","0","0","1",,"10",,"67","1","98",,,"10154","4","0","8","251",,"231","221","1","290",,,,,,,,,"1",,,,"217","92","798","172","5","0",,"1","111111","111AA11111A3A1","5",,,,,,,,
"EUCDE35","2021-09-25T02:00:00","29.85","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10152","7","2","8","222",,,"155",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T02:00:00","26.10","34.90",,,"1","5","2","5","3","5","1",,,,,,,,,"10107","8","7","8","273",,"225","204",,,,,"A",,"A","A",,,,,,,"217","64","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"EUCDE35","2021-09-25T03:00:00","29.94","32.57",,,"1","5","2","5","1","2","1",,,,,,,,,"10155","2","3","8","210",,,"143",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F2FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T03:00:00","25.80","35.10",,,"1","5","2","5","3","5","1",,,,,,,,,"10112","3","1","8","267",,"227","210",,,,,"A",,"A","A",,,,,,,"217","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"DDYL2","2021-09-25T06:00:00","20.10","39.10",,,"1","5","2","5","4","4","1",,"330",,"82","1","98","2","0","10081","3","18","8","311",,,"257",,,"1","0","0","9","0","3",,,,,,,"217","9","798","172","5","0",,"2","F11111","1111111A1A1AA1","5",,"0",,,,,,
"9HA4902","2021-09-25T07:00:00","26.20","35.20",,,"1","6","2","5","3","4","1",,"320","4","113","1","97",,,"10160",,,"8","310",,"270","257","7","290",,,"0",,"0","0",,,"3",,,,"217","65","798","172","5","1","2","2","111131","111AA1111183AA","5",,,,,,,,
"NWS8649","2021-09-25T07:00:00","24.50","35.80",,,"1","6","2","5","3","5","1",,"350","4","103","1","97",,,"10114","3","6","8","343",,"279","257","1",,"7",,"7","2","1","8",,"3","2",,,,"217","45","798","172","5","1","2","2","651111","111AA1111911A1","5",,,,,,,,
"NWS8649","2021-09-25T08:00:00","24.20","36.00",,,"1","6","2","5","3","5","1",,"340","4","123","1","97",,,"10113","0","6","8",,,"294","270","1","284","7",,"7","2","7","8",,"3","2",,,,"217","46","798","172","5","1","2","2","171111","111AA1111111A1","5",,,,,,,,
"NWS8649","2021-09-25T09:00:00","23.90","36.20",,,"1","6","2","5","3","5","1",,"340","4","118","1","97",,,"10106","8","3","8","365",,"288","263","1","285","7",,"6","2","1","8",,"3","2",,,,"217","36","798","172","5","1","2","2","151111","111AA1111111A1","5",,,,,,,,
"2ICI4","2021-09-25T12:00:00","21.10","38.00",,,"1","6","2","5","7","3","1",,"330","3","144","1","97",,"1","10048","8","19","8","315",,"270","252","1","304","6","6","7","2","7","7",,"15","6","33","15","6","217","18","798","172","5","1","2","2","111211","111A1111111111","5",,"1",,,,,,
"9HA4902","2021-09-25T12:00:00","24.70","36.30",,,"1","6","2","5","3","4","1",,"330","4","118","1","97",,,"10150","0","0","8","300",,"280","274","7","300","0","0","0","9","0","0",,"3","3","33","3","3","217","46","798","172","5","1","2","2","111151","111AA111111111","5",,,,,,,,
"WLZ9WHS","2021-09-25T12:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"290","3","77",,,,,"10070","8","13","8","323",,"284","270","7","298",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","2","111111","11AAA111118AA1","5",,,,,,,,
"EUMDE03","2021-09-25T13:00:00","20.24","38.90",,,"1","5","2","5","7","5","1",,,,,,,,,"10037","7","32","8","303",,,"267",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-25T14:00:00","20.54","38.73",,,"1","5","2","5","7","5","1",,,,,,,,,"10043","7","13","8","302",,,"264",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-25T15:00:00","20.83","38.55",,,"1","5","2","5","7","5","1",,,,,,,,,"10044","7","8","8","299",,,"261",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T15:00:00","22.00","37.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10071","5","10","8","308",,"263","247",,,,,"A",,"A","A",,,,,,,"217","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"EUMDE03","2021-09-25T16:00:00","21.14","38.39",,,"1","5","2","5","7","5","1",,,,,,,,,"10050","2","13","8","297",,,"256",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T16:00:00","21.70","37.40",,,"1","6","2","5","9",,"1",,"350","4","154","1","97",,,"10068","5","8","8","290",,"255","241","1","292","7",,"6","2","1","8",,"4","4",,,,"217","17","798","172","5","1","2","1","111411","111AA1111111A1","5",,,,,,,,
"EUMDE03","2021-09-25T17:00:00","21.44","38.21",,,"1","5","2","5","7","5","1",,,,,,,,,"10062","2","19","8","295",,,"254",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-25T18:00:00","21.74","38.02",,,"1","5","2","5","7","5","1",,,,,,,,,"10070","2","26","8","295",,,"252",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T18:00:00","21.00","37.80",,,"1","5","2","5","3","5","1",,,,,,,,,"10076","3","5","8","291",,"258","247",,,,,"A",,"A","A",,,,,,,"217","17","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,
"9HA4902","2021-09-25T19:00:00","23.00","37.60",,,"1","6","2","5","3","4","1",,"320","4","129","1","97",,,"10150",,,"8","310",,"270","257","7","290",,,"A",,"A","A",,,"4",,,,"217","37","798","172","5","1","2","1","111151","111AA1111183AA","5",,,,,,,,
"EUMDE03","2021-09-25T19:00:00","22.03","37.84",,,"1","5","2","5","7","4","1",,,,,,,,,"10067","2","16","8","297",,,"254",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-25T20:00:00","22.31","37.67",,,"1","5","2","5","7","4","1",,,,,,,,,"10065","2","3","8","297",,,"249",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T20:00:00","20.40","38.10",,,"1","6","2","5","3","5","1",,"360","4","103","1","97",,,"10076","1","10","8","290",,"263","254","1","298",,,"A",,"A","A",,,,,,,"217","8","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,
"EUMDE03","2021-09-25T21:00:00","22.61","37.51",,,"1","5","2","5","7","4","1",,,,,,,,,"10062","7","7","8","298",,,"246",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"NWS8649","2021-09-25T21:00:00","20.10","38.30",,,"1","6","2","5","3","5","1",,"360","4","103","1","97",,,"10078","3","2","8","291",,"264","255","1","301",,,"A",,"A","A",,,,,,,"217","8","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,
"EUMDE03","2021-09-25T22:00:00","22.90","37.33",,,"1","5","2","5","7","5","1",,,,,,,,,"10068","2","1","8","295",,,"248",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-25T23:00:00","23.19","37.14",,,"1","5","2","5","7","5","1",,,,,,,,,"10060","7","4","8","286",,,"250",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"9HA4902","2021-09-26T00:00:00","21.70","38.50",,,"1","6","2","5","3","4","1",,"330","4","93","1","97",,,"10110","2","20","8","300",,"280","274","7","300","6","6","5","5","5","8",,"4","4","34","4","4","217","18","798","172","5","1","2","1","111111","111AA111111111","5",,,,,,,,
"EUMDE03","2021-09-26T00:00:00","23.49","36.96",,,"1","5","2","5","7","5","1",,,,,,,,,"10050","7","12","8","283",,,"244",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"VRQL9","2021-09-26T00:00:00","25.30","36.00",,,"1","4","0","0","7","4","1","0","300","3","108",,"98","2","2","10070","3","2","0","260","0","260","260","1","270","8",,,"A",,,,"4","5",,,,"217","56","992","114","5","1","2","1","111113","111111111111A1",,"1","2",,,,,,"4"
"EUMDE03","2021-09-26T01:00:00","23.78","36.78",,,"1","5","2","5","7","5","1",,,,,,,,,"10057","7","11","8","283",,,"235",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T02:00:00","24.08","36.60",,,"1","5","2","5","7","5","1",,,,,,,,,"10065","2","4","8","279",,,"244",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T03:00:00","24.39","36.44",,,"1","5","2","5","7","5","1",,,,,,,,,"10071","2","21","8","281",,,"226",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T04:00:00","24.68","36.24",,,"1","5","2","5","7","5","1",,,,,,,,,"10078","2","21","8","282",,,"227",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"DJDS2","2021-09-26T05:00:00","21.60","38.50",,,"1","6","2","5","9","0","1",,"300","3","21","1","98","2","2","10095","2","14","8","305",,,"251","1","308","6","4","0","7","2","9",,"3","2","35","7","5","217","18","798","172","5","1","2","2","111111","1111111A111111","5",,"2",,,,,,
"EUMDE03","2021-09-26T05:00:00","24.97","36.03",,,"1","5","2","5","7","5","1",,,,,,,,,"10086","2","21","8","278",,,"226",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"WLZ9WHS","2021-09-26T05:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"290","3","31",,,,,"10095","3","12","8","303",,"277","267","7","295",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","2","111111","11AAA111118AA1","5",,,,,,,,
"EUMDE03","2021-09-26T06:00:00","25.26","35.83",,,"1","5","2","5","7","5","1",,,,,,,,,"10101","2","29","8","277",,,"228",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"VRQL9","2021-09-26T06:00:00","26.80","34.80",,,"1","6","2","5","7","4","1",,"320","3","108","1","98","2","0","10093","3","13","8","270",,"250","243","1","275","0","0","0","9","0","0",,"6","7",,,,"217","64","798","172","5","1","2","2","111111","111111111111A1","5",,"0",,,,,,
"EUMDE03","2021-09-26T07:00:00","25.54","35.62",,,"1","5","2","5","7","5","1",,,,,,,,,"10106","2","28","8","275",,,"234",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T08:00:00","25.83","35.43",,,"1","5","2","5","7","5","1",,,,,,,,,"10112","2","25","8","269",,,"241",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"OWJE2","2021-09-26T08:00:00","20.70","38.50",,,"1","6","2","5","7","4","1",,"320","3","87","1","97","2","0","10115","1","10","8","320",,"280","267","3","310","0","0","0","9","0","0",,"5","4","29","7","3","217","8","798","172","5","0",,"2","111111","11111111111111","5",,"0",,,,,,
"EUMDE03","2021-09-26T09:00:00","26.11","35.21",,,"1","5","2","5","7","5","1",,,,,,,,,"10110","2","9","8","267",,,"239",,,,,,,,,,,,,,,"217","65","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"2ICI4","2021-09-26T10:00:00","24.70","35.80",,,"1","6","2","5","7","3","1",,"330","3","98","1","97",,,"10096","0","1","8","300",,"260","243","1","290","7","7","6","2","7","7",,"15","5","33","15","5","217","45","798","172","5","1","2","2","111111","111AA111111111","5",,,,,,,,
"EUMDE03","2021-09-26T10:00:00","26.38","35.00",,,"1","5","2","5","7","4","1",,,,,,,,,"10111","2","5","8","264",,,"239",,,,,,,,,,,,,,,"217","65","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T11:00:00","26.66","34.79",,,"1","5","2","5","7","5","1",,,,,,,,,"10105","7","7","8","266",,,"226",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"DJDS2","2021-09-26T12:00:00","22.50","38.00",,,"1","6","2","5","7","3","1",,"320","3","123","1","97","2","1","10080","6","10","8","270",,,,"1","306","3","2","1","7","4","1",,,,"30","4","3","217","28","798","172","5","1","2","2","113416","11111119911A11","5",,"1",,,,,,
"EUMDE03","2021-09-26T12:00:00","26.92","34.59",,,"1","5","2","5","7","4","1",,,,,,,,,"10102","7","8","8","271",,,"214",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"OWJE2","2021-09-26T12:00:00","21.80","37.80",,,"1","6","2","5","7","4","1",,"320","3","129","1","97","5",,"10080",,,"8","300",,"260","246","3","300","4","4","6","2","2","9",,,,,,,"217","17","798","172","5","0",,"2","111111","1111A111111AAA","5",,,,,,,,
"OWRS2","2021-09-26T12:00:00","24.50","35.30",,,"1","4","0","0","3","4","1","0","350","3","108",,"97","2",,"10097",,,"0","310","0","305","303","1","300",,,,"A",,,,"4","2","0",,,"217","45","992","114","5","1","2","2","111113","1111A11111813A",,"1",,"0",,,,,"4"
"WLZ9WHS","2021-09-26T12:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"300","3","31",,,"2",,"10090","7","11","8","320",,"275","258","7","304",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","2","111111","11A1A111118AA1","5",,,,,,,,
"EUMDE03","2021-09-26T13:00:00","27.17","34.40",,,"1","5","2","5","7","4","1",,,,,,,,,"10096","7","15","8","278",,,"207",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T13:00:00","29.95","32.58",,,"1","5","2","5","4","2","1",,"360",,"31",,,,,"10121","7","25","8","336",,,"175",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F51114","11AAA11A1AAAA1","5",,,,,,,,
"2ICI4","2021-09-26T14:00:00","25.30","35.40",,,"1","6","2","5","7","3","1",,"350","3","103","1","97",,"1","10085","7","6","8","295",,"250","230","1","284","4","4","7","2","7","7",,"10","5","35","10","5","217","55","798","172","5","1","2","2","111111","111A1111111111","5",,"1",,,,,,
"EUMDE03","2021-09-26T14:00:00","27.43","34.20",,,"1","5","2","5","7","5","1",,,,,,,,,"10090","7","14","8","275",,,"212",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T14:00:00","29.79","32.52",,,"1","5","2","5","5","4","1","5","5",,"88",,,,,"10118","7","20","8","314",,,"194",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F31111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T15:00:00","27.66","33.94",,,"1","5","2","5","7","5","1",,,,,,,,,"10075","7","26","8","272",,,"214",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T15:00:00","29.50","32.55",,,"1","5","2","5","4","4","1",,"290",,"49",,,,,"10116","7","14","8","297",,,"178",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T16:00:00","27.90","33.68",,,"1","5","2","5","7","4","1",,,,,,,,,"10085","7","11","8","271",,,"216",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T16:00:00","29.22","32.70",,,"1","5","2","5","3","4","1","5","335",,"104",,,,,"10113","7","9","8","294",,,"188",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"OWJE2","2021-09-26T16:00:00","22.90","37.10",,,"1","6","2","5","7","4","1",,"320","3","129","1","97","2","1","10085","5","10","8","300",,"250","231","3","297",,,"A",,"A","A",,,,,,,"217","27","798","172","5","0",,"1","111111","11111111118AA1","5",,"1",,,,,,
"EUMDE03","2021-09-26T17:00:00","28.12","33.41",,,"1","5","2","5","7","4","1",,,,,,,,,"10100","2","10","8","267",,,"226",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T17:00:00","28.93","32.83",,,"1","5","2","5","4","4","1","5","345",,"108",,,,,"10116","7","2","8","282",,,"208",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T18:00:00","28.39","33.20",,,"1","5","2","5","7","5","1",,,,,,,,,"10107","2","32","8","273",,,"218",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T18:00:00","28.65","32.98",,,"1","5","2","5","3","4","1","5","345",,"91",,,,,"10118","2","2","8","276",,,"219",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T19:00:00","28.69","33.02",,,"1","5","2","5","8","5","1",,,,,,,,,"10100","2","14","8","268",,,"213",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T19:00:00","28.39","33.14",,,"1","5","2","5","3","4","1","5","325",,"94",,,,,"10123","2","10","8","272",,,"233",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T20:00:00","28.99","32.87",,,"1","5","2","5","7","4","1",,,,,,,,,"10098","7","2","8","257",,,"208",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T20:00:00","28.14","33.34",,,"1","5","2","5","3","4","1","5","315",,"96",,,,,"10121","2","5","8","266",,,"227",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"OWJE2","2021-09-26T20:00:00","24.00","36.40",,,"1","6","2","5","7","4","1",,"340","3","82","1","97","2","0","10095","1","10","8","290",,"260","250","3","300","0","0","0","9","0","0",,"5","4","36","5","4","217","46","798","172","5","0",,"1","111111","11111111111111","5",,"0",,,,,,
"EUMDE03","2021-09-26T21:00:00","29.29","32.72",,,"1","5","2","5","7","4","1",,,,,,,,,"10107","7","0","8","251",,,"208",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA7","5",,,,,,,,
"EUMDE32","2021-09-26T21:00:00","27.94","33.59",,,"1","5","2","5","3","4","1",,"310",,"115",,,,,"10112","7","6","8","268",,,"222",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE03","2021-09-26T22:00:00","29.60","32.58",,,"1","5","2","5","8","4","1",,,,,,,,,"10121","2","20","8","247",,,"201",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T22:00:00","27.73","33.83",,,"1","5","2","5","3","4","1",,"310",,"108",,,,,"10109","7","14","8","266",,,"227",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"WLZ9WHS","2021-09-26T22:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"300","3","21",,,,,"10079",,,"8","300",,"270","258","7","295",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","1","111111","11AAA111118AAA","5",,,,,,,,
"EUMDE03","2021-09-26T23:00:00","29.80","32.55",,,"1","5","2","5","8","2","1",,,,,,,,,"10128","2","30","8","242",,,"198",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE32","2021-09-26T23:00:00","27.50","34.06",,,"1","5","2","5","3","4","1","5","315",,"99",,,,,"10103","7","18","8","262",,,"229",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"OWRS2","2021-09-26T23:00:00","21.60","37.70",,,"1","6","2","5","3","4","1",,"330","3","118","1","97","2",,"10066",,,"8","310",,,,"1","300",,,"A",,"A","A",,"4","3","34","8","1","217","17","798","172","5","1","2","1","11111F","1111A11AA1811A","5",,,,,,,,
