"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","IND_FOR_PRECIP"
"KWHH1","2021-09-21T08:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","10",,,,,"10157",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T08:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","36",,,,,"10178",,,,"261",,,,,"1","268",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T08:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","51",,,,,"10187",,,,"254",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T08:42:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","90","4","36",,,,,"10178",,,"0","259",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-21T08:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10172",,,"0","251",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T08:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","15",,,,,"10157",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T08:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","31",,,,,"10178",,,,"261",,,,,"1","268",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T08:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","51",,,,,"10186",,,,"253",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T08:48:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","90","4","26",,,,,"10177",,,"0","259",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-21T08:50:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10190",,,,"246",,,,"203","1","255",,,,,,,,"6","2","2","10","4","234","33","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-21T08:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10172",,,"0","250",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T08:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","21",,,,,"10157",,,"0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T08:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","26",,,,,"10177",,,,"260",,,,,"1","268",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T08:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","51",,,,,"10185",,,,"254",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T08:54:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10177",,,"0","259",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100207","2021-09-21T08:56:00","21.50","-157.80",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","259",,,,,,,,"7","3","36","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100208","2021-09-21T08:56:00","22.30","-159.60",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"6","3","31","15","1","234","29","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100212","2021-09-21T08:56:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","264",,,,,,,,"10","1","19","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100201","2021-09-21T08:57:00","21.70","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","263",,,,,,,,"10","2","35","11","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"2101599","2021-09-21T09:00:00","22.07","-159.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","251",,,,,,,,,,,,,"234","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"3201757","2021-09-21T09:00:00","27.58","-150.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","250",,,,,,,,,,,,,"234","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"3201761","2021-09-21T09:00:00","21.65","-157.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","238",,,,,,,,,,,,,"234","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4601767","2021-09-21T09:00:00","26.35","-156.93",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,,"9","255",,,,,,,,,,,,,"234","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601768","2021-09-21T09:00:00","25.32","-156.48",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,,"9","255",,,,,,,,,,,,,"234","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5100000","2021-09-21T09:00:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10189","1","8",,"247",,,,"204","1","255",,,,,,,,,,,,,"234","33","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"5100201","2021-09-21T09:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","263",,,,"A",,,,"10","2","35","11","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,,,"4"
"5100207","2021-09-21T09:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","259",,,,"A",,,,"7","3","36","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,,,"4"
"5100208","2021-09-21T09:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","265",,,,"A",,,,"6","3","31","15","1","234","29","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5100211","2021-09-21T09:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","265",,,,"A",,,,"6","2","16","13","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5100212","2021-09-21T09:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","264",,,,"A",,,,"10","1","19","13","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5102748","2021-09-21T09:00:00","22.66","-155.03",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,,"9","259",,,,,,,,,,,,,"234","25","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5102760","2021-09-21T09:00:00","25.98","-156.85",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,,"9","254",,,,,,,,,,,,,"234","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KLIH1","2021-09-21T09:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10171","1","9","0","250",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","15",,,,,"10156","1","8","0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","26",,,,,"10178","1","11",,"259",,,,,"1","268",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAA1","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","46",,,,,"10185","1","13",,"253",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAA1","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:00:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","90","4","31",,,,,"10177","1","11","0","259",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"4601829","2021-09-21T09:01:00","25.42","-152.01",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,,"9","253",,,,,,,,,,,,,"234","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KLIH1","2021-09-21T09:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10171",,,"0","251",,,,,"1","262",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","15",,,,,"10157",,,"0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","41",,,,,"10177",,,,"259",,,,,"1","268",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","51",,,,,"10185",,,,"254",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:06:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","80","4","26",,,,,"10177",,,"0","259",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-21T09:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","86",,"73",,,,,"10189",,,"8","247",,,,"202","9","255",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-21T09:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10171",,,"0","250",,,,,"1","262",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","15",,,,,"10158",,,"0","255",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","31",,,,,"10177",,,,"260",,,,,"1","268",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10185",,,,"250",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:12:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","80","4","21",,,,,"10178",,,"0","259",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-21T09:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","67",,,,,"10171",,,"0","250",,,,,"1","262",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","40","4","21",,,,,"10158",,,"0","254",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","26",,,,,"10177",,,,"259",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","51",,,,,"10186",,,,"240",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:18:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","80","4","15",,,,,"10177",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-21T09:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","85",,"71",,,,,"10188",,,"8","246",,,,"204","9","255",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-21T09:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10170",,,"0","250",,,,,"1","262",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","10",,,,,"10158",,,"0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","36",,,,,"10177",,,,"260",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10186",,,,"240",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:24:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","90","4","21",,,,,"10176",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100207","2021-09-21T09:26:00","21.50","-157.80",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","259",,,,,,,,"8","3","36","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100208","2021-09-21T09:26:00","22.30","-159.60",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"8","3","32","15","1","234","29","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100212","2021-09-21T09:26:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","264",,,,,,,,"9","1","19","20","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100201","2021-09-21T09:27:00","21.70","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","263",,,,,,,,"6","2","32","15","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100000","2021-09-21T09:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","84",,"74",,,,,"10188",,,"8","246",,,,"201","9","255",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100211","2021-09-21T09:30:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"6","2","16","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-21T09:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","77",,,,,"10169",,,"0","249",,,,,"1","262",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","15",,,,,"10158",,,"0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","31",,,,,"10177",,,,"258",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","20","4","36",,,,,"10186",,,,"239",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:30:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","80","4","26",,,,,"10177",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-21T09:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10170",,,"0","249",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","15",,,,,"10158",,,"0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10177",,,,"261",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","10","4","26",,,,,"10185",,,,"238",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:36:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","26",,,,,"10178",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-21T09:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","87",,"72",,,,,"10188",,,"8","247",,,,"200","9","255",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-21T09:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","51",,,,,"10170",,,"0","248",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","15",,,,,"10158",,,"0","256",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","26",,,,,"10177",,,,"259",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","10","4","26",,,,,"10185",,,,"238",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:42:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","60","4","26",,,,,"10177",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-21T09:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","80","4","46",,,,,"10170",,,"0","248",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","30","4","21",,,,,"10158",,,"0","255",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10175",,,,"261",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","36",,,,,"10185",,,,"245",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:48:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10177",,,"0","257",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-21T09:50:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","100","1","70",,,,,"10189",,,,"246",,,,"201","1","255",,,,,,,,"5","2","11","8","3","234","33","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-21T09:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","77",,,,,"10171",,,"0","248",,,,,"1","263",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-21T09:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","10","4","15",,,,,"10158",,,"0","257",,,,,"1","272",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-21T09:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","46",,,,,"10175",,,,"259",,,,,"1","267",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-21T09:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10185",,,,"249",,,,,"1","299",,,,,,,,,,,,,"234","19","795","103","16","1","2","1","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-21T09:54:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10175",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100207","2021-09-21T09:56:00","21.50","-157.80",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","259",,,,,,,,"6","3","2","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100208","2021-09-21T09:56:00","22.30","-159.60",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"8","3","32","15","1","234","29","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100212","2021-09-21T09:56:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","264",,,,,,,,"9","1","19","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
