"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"7801640","2024-09-29T23:00:00","21.03","-123.20",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","243",,,,,,,,,,,,,"237","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-29T23:00:00","29.06","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-29T23:00:00","21.49","-121.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801746","2024-09-29T23:00:00","24.04","-122.50",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","238",,,,,,,,,,,,,"237","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-29T23:00:00","27.62","-125.28",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","221",,,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"LAOW5","2024-09-29T23:00:00","26.50","-120.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10152","6","23","8","211",,"195","187",,,,,"A",,"A","A",,,,,,,"237","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,
"4602636","2024-09-29T23:02:00","26.89","-122.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801705","2024-09-30T00:00:00","26.79","-126.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-30T00:00:00","26.91","-125.15",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-30T00:00:00","24.24","-123.82",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","234",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802004","2024-09-30T00:00:00","29.09","-120.91",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","90","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-30T00:00:00","20.36","-124.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","4","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-30T00:00:00","21.09","-123.43",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802053","2024-09-30T00:00:00","26.71","-129.75",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","69","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"3801597","2024-09-30T00:00:00","29.08","-120.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","199",,,,,,,,,,,,,"237","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801602","2024-09-30T00:00:00","27.89","-121.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-30T00:00:00","25.38","-128.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","58","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-30T00:00:00","22.88","-126.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-30T00:00:00","27.11","-124.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,,"237","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3E4612","2024-09-30T00:00:00","23.90","-120.80",,,"1","6","2","5","6","3","1",,"360","4","72","1","98","3",,"10121","5","1","8","240","0","200","180","1","246","8",,"7","2","0","0",,"3","2","36","6","2","237","30","798","172","5","1","2","2","111111","1111A111111111",,"5",,,,,,,,
"4602627","2024-09-30T00:00:00","25.91","-129.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-30T00:00:00","21.61","-129.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-30T00:00:00","21.66","-127.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-30T00:00:00","27.23","-122.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-30T00:00:00","26.89","-122.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-30T00:00:00","26.13","-124.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-30T00:00:00","29.16","-121.10",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-30T00:00:00","25.00","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","59","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-30T00:00:00","26.02","-126.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-30T00:00:00","26.98","-126.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-30T00:00:00","23.83","-129.15",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","39","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-30T00:00:00","21.41","-124.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","14","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802129","2024-09-30T00:00:00","27.92","-125.12",,,"1","3","2","5",,,"11",,,,,,,,,"10157",,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"6801825","2024-09-30T00:00:00","27.34","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","218",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"6801945","2024-09-30T00:00:00","25.80","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","227",,,,,,,,,,,,,"237","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-30T00:00:00","20.98","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","261",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-30T00:00:00","21.02","-123.19",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","243",,,,,,,,,,,,,"237","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-30T00:00:00","29.06","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-30T00:00:00","21.49","-121.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"LAOW5","2024-09-30T00:00:00","26.40","-120.40",,,"1","6","2","5","3","3","1",,"340","3","72","1","98","2","2","10148","6","15","8","206",,"192","186","1","220","8","8","8","5","7","8",,"5","2","32","10","4","237","60","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,
"2802121","2024-09-30T00:02:00","25.17","-121.55",,,"1","3","2","5",,,"11",,,,,,,,,"10125",,,,,,,,,,,,,,,,,,,,,,"237","51","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"7801767","2024-09-30T00:02:00","27.62","-125.27",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","221",,,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801746","2024-09-30T00:04:00","24.03","-122.52",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","238",,,,,,,,,,,,,"237","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801705","2024-09-30T01:00:00","26.79","-126.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-30T01:00:00","26.91","-125.15",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-30T01:00:00","24.24","-123.81",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","234",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802004","2024-09-30T01:00:00","29.08","-120.91",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","90","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-30T01:00:00","20.35","-124.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","4","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-30T01:00:00","21.09","-123.43",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802053","2024-09-30T01:00:00","26.71","-129.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","69","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"3801597","2024-09-30T01:00:00","29.07","-120.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","199",,,,,,,,,,,,,"237","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801602","2024-09-30T01:00:00","27.89","-121.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","213",,,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-30T01:00:00","25.38","-128.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","58","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-30T01:00:00","22.87","-126.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-30T01:00:00","27.11","-124.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,,"237","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-30T01:00:00","26.97","-129.70",,,"1","4","2","5",,,"11",,,,,,,,,"10282",,,"8",,,,,"9","231",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF5F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-30T01:00:00","25.91","-129.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-30T01:00:00","21.60","-129.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-30T01:00:00","21.66","-127.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-30T01:00:00","27.24","-123.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-30T01:00:00","26.89","-122.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-30T01:00:00","26.12","-124.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-30T01:00:00","29.16","-121.11",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-30T01:00:00","25.00","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","59","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-30T01:00:00","26.02","-126.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-30T01:00:00","26.98","-126.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-30T01:00:00","23.83","-129.16",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","39","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-30T01:00:00","21.41","-124.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","14","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802129","2024-09-30T01:00:00","27.92","-125.12",,,"1","3","2","5",,,"11",,,,,,,,,"10158",,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"6801825","2024-09-30T01:00:00","27.34","-123.74",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","218",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"6801945","2024-09-30T01:00:00","25.80","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","227",,,,,,,,,,,,,"237","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-30T01:00:00","20.98","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,"9","261",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-30T01:00:00","21.01","-123.19",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","242",,,,,,,,,,,,,"237","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-30T01:00:00","29.05","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-30T01:00:00","21.49","-121.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"LAOW5","2024-09-30T01:00:00","26.30","-120.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10148","5","8","8","199",,"188","182",,,,,"A",,"A","A",,,,,,,"237","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,
"2802121","2024-09-30T01:04:00","25.18","-121.54",,,"1","3","2","5",,,"11",,,,,,,,,"10127",,,,,,,,,,,,,,,,,,,,,,"237","51","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"7801746","2024-09-30T01:04:00","23.98","-122.45",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","238",,,,,,,,,,,,,"237","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-30T01:04:00","27.63","-125.26",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","220",,,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801705","2024-09-30T02:00:00","26.79","-126.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-30T02:00:00","26.91","-125.16",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-30T02:00:00","24.24","-123.81",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","234",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802004","2024-09-30T02:00:00","29.08","-120.92",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","90","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-30T02:00:00","20.35","-124.64",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","4","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-30T02:00:00","21.08","-123.43",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802053","2024-09-30T02:00:00","26.71","-129.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","69","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802121","2024-09-30T02:00:00","25.17","-121.56",,,"1","3","2","5",,,"11",,,,,,,,,"10129",,,,,,,,,,,,,,,,,,,,,,"237","51","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"3801597","2024-09-30T02:00:00","29.06","-120.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","199",,,,,,,,,,,,,"237","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801602","2024-09-30T02:00:00","27.89","-121.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","213",,,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-30T02:00:00","25.37","-128.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","58","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-30T02:00:00","22.87","-126.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-30T02:00:00","27.11","-124.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","225",,,,,,,,,,,,,"237","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-30T02:00:00","26.98","-129.71",,,"1","4","2","5",,,"11",,,,,,,,,"10268",,,"8",,,,,"9","231",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF5F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-30T02:00:00","25.91","-129.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-30T02:00:00","21.60","-129.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-30T02:00:00","21.66","-127.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-30T02:00:00","27.24","-123.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-30T02:00:00","26.89","-122.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-30T02:00:00","26.12","-124.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-30T02:00:00","29.16","-121.11",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-30T02:00:00","25.00","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","59","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-30T02:00:00","26.02","-126.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-30T02:00:00","26.98","-126.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-30T02:00:00","23.83","-129.17",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","39","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-30T02:00:00","21.41","-124.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","14","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
