"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"MOKH1","2015-09-30T10:12:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10153",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:12:00","21.95","-159.36",,,"1","4","2","5",,,,"5",,,,,,,,,,,,,,,,"1","272",,,,,,,,,,,,"234","19","795","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T10:12:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","80","4","31",,,,"10150",,,"0","255",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:18:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","72",,,,"10146",,,"0","247",,,,"1","273",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:18:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","50","4","87",,,,"10122",,,"0","283",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:18:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10154",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:18:00","21.95","-159.36",,,"1","4","2","5",,,,"5",,,,,,,,,,,,,,,,"1","273",,,,,,,,,,,,"234","19","795","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T10:18:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","70","4","26",,,,"10151",,,"0","254",,,,"1","277",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:24:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","62",,,,"10144",,,"0","248",,,,"1","273",,,,"A",,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:24:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","103",,,,"10119",,,"0","283",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:24:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10154",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:24:00","21.95","-159.36",,,"1","3","2","5",,,,"5",,,,,,,,,,,,,,,,,"272",,,,,,,,,,,,"234","19","797","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,,,,,,,,,,,,
"OOUH1","2015-09-30T10:24:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","50","4","36",,,,"10150",,,"0","255",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:30:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","51",,,,"10144",,,"0","252",,,,"1","273",,,,"A",,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:30:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","98",,,,"10119",,,"0","281",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:30:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10152",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:30:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","40","4","46",,,,"10159",,,,"246",,,,"1","273",,,,,,,,,,,,"234","19","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T10:30:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","40","4","36",,,,"10149",,,"0","254",,,,"1","277",,,,"A",,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100208","2015-09-30T10:31:00","22.30","-159.60",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","278",,,,,,,"8","4","5","11","1","234","29","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100204","2015-09-30T10:33:00","21.30","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","280",,,,,,,"6","2","19","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,,,,"4"
"5100207","2015-09-30T10:33:00","21.50","-157.80",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","270",,,,,,,"9","4","4","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100201","2015-09-30T10:34:00","21.70","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","269",,,,,,,"8","4","3","11","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:36:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","51",,,,"10144",,,"0","254",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:36:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","103",,,,"10119",,,"0","280",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:36:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:36:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","40","4","26",,,,"10158",,,,"245",,,,"1","273",,,,,,,,,,,,"234","19","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T10:36:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","70","4","26",,,,"10148",,,"0","254",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100205","2015-09-30T10:37:00","21.00","-156.40",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","272",,,,,,,"9","5","4","11","2","234","16","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100202","2015-09-30T10:41:00","21.40","-157.70",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","276",,,,,,,"8","5","4","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:42:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","46",,,,"10145",,,"0","255",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:42:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","118",,,,"10118",,,"0","278",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:42:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:42:00","21.95","-159.36",,,"1","4","2","5",,,,"5",,,,,,,,,,,,,,,,"1","273",,,,,,,,,,,,"234","19","795","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T10:42:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","50","4","15",,,,"10148",,,"0","254",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:48:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","62",,,,"10146",,,"0","254",,,,"1","273",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:48:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","70","4","98",,,,"10117",,,"0","282",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:48:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10152",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:48:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","50","4","67",,,,"10157",,,,"249",,,,"1","274",,,,,,,,,,,,"234","19","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T10:48:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","90","4","21",,,,"10148",,,"0","248",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"WTEE","2015-09-30T10:48:00","21.40","-158.90",,,"1","4","2","0","2","2",,"1","0","70","4","149",,,,"10142",,,"0","253",,,,,,,,,"A",,,,,,,,"234","18","992","114","5","1","2","1","F1211F","11AAA11AAA8AAA",,,"3",,,,,,,,,,,"4"
"5100000","2015-09-30T10:50:00","23.50","-153.80",,,"1","4",,"0",,,,"11","0","70","1","90",,,,"10169","7","10",,"249",,,,"1","266",,,,,,,"7","4","5","11","3","234","33","793","103","6","1","2","1","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T10:54:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","77",,,,"10147",,,"0","254",,,,"1","273",,,,"A",,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T10:54:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","113",,,,"10116",,,"0","283",,,,"1","288",,,,"A",,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T10:54:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10152",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T10:54:00","21.95","-159.36",,,"1","3","2","5",,,,"5",,,,,,,,,,,,,,,,,"274",,,,,,,,,,,,"234","19","797","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,,,,,,,,,,,,
"OOUH1","2015-09-30T10:54:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","60","4","10",,,,"10148",,,"0","245",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"WTEY","2015-09-30T10:56:00","21.50","-158.90",,,"1","4","2","0","2","2",,"1","0","50","4","139",,,,"10143",,,"0","267",,,,"0","280",,,,"A",,,,,,,,"234","18","992","114","5","1","2","1","11111F","11AAA11AA18AAA",,,"3",,,,,,,,,,,"4"
"2100908","2015-09-30T11:00:00","24.66","-156.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"234","46","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4600561","2015-09-30T11:00:00","28.38","-155.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"234","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"KLIH1","2015-09-30T11:00:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","77",,,,"10147","6","10","0","249",,,,"1","273",,,,"A",,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:00:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","50","4","98",,,,"10115","8","14","0","282",,,,"1","287",,,,"A",,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:00:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10152","8","8",,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAA1","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T11:00:00","21.95","-159.36",,,"1","4","2","5",,,,"5",,,,,,,,,,,,,,,,"1","274",,,,,,,,,,,,"234","19","795","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T11:00:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","80","4","21",,,,"10147","8","9","0","249",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"PCHM","2015-09-30T11:00:00","23.00","-156.10",,,"1","4","0","0","5","4",,"1","0","70","4","113","98","2","0","10163","8","7","0","250",,,"205","1","267","2","2","0","7","7","0","3","2","22","6","4","234","36","992","114","5","1","2","1","111111","1111111A111111",,,"1","0",,,,,,,,,,"4"
"PDAN","2015-09-30T11:00:00","20.40","-156.00",,,"1","4","0","0","2","3",,"1","0","90","4","185","98","2","0","10148","4","0","0","267","0","220","195","1","280","3","3","2","A","A","A","1","4",,,,"234","6","992","114","5","1","2","1","114111","111111111111A1",,,"1","0",,,,,,,,,,"4"
"WTDH","2015-09-30T11:00:00","21.20","-158.60",,,"1","4","0","0",,,,"1","0","60","4","103",,,,"10151",,,"0","257",,,"217","3","284",,,,"A",,,,,,,,"234","18","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,,"4"
"5100208","2015-09-30T11:01:00","22.30","-159.60",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","278",,,,,,,"7","4","5","11","1","234","29","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100204","2015-09-30T11:03:00","21.30","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","279",,,,,,,"7","2","20","18","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,,,,"4"
"5100207","2015-09-30T11:03:00","21.50","-157.80",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","270",,,,,,,"9","4","4","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100201","2015-09-30T11:04:00","21.70","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","269",,,,,,,"9","4","4","11","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T11:06:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","70","4","72",,,,"10146",,,"0","247",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:06:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","77",,,,"10115",,,"0","284",,,,"1","287",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:06:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10152",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T11:06:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","70","4","93",,,,"10156",,,,"246",,,,"1","274",,,,,,,,,,,,"234","19","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T11:06:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","100","4","41",,,,"10147",,,"0","250",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100205","2015-09-30T11:07:00","21.00","-156.40",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","272",,,,,,,"8","5","4","11","2","234","16","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100202","2015-09-30T11:11:00","21.40","-157.70",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","276",,,,,,,"8","5","4","11","2","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T11:12:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","70","4","67",,,,"10145",,,"0","247",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:12:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","50","4","108",,,,"10114",,,"0","280",,,,"1","287",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:12:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T11:12:00","21.95","-159.36",,,"1","4","2","5",,,,"5",,,,,,,,,,,,,,,,"1","274",,,,,,,,,,,,"234","19","795","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T11:12:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","100","4","31",,,,"10147",,,"0","251",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T11:18:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","57",,,,"10144",,,"0","247",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:18:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","113",,,,"10114",,,"0","279",,,,"1","286",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:18:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T11:18:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","60","4","77",,,,"10156",,,,"243",,,,"1","274",,,,,,,,,,,,"234","19","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T11:18:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","80","4","31",,,,"10148",,,"0","250",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T11:24:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","60","4","67",,,,"10143",,,"0","249",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:24:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","60","4","113",,,,"10114",,,"0","277",,,,"1","286",,,,"A",,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:24:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T11:24:00","21.95","-159.36",,,"1","3","2","5",,,,"5",,,,,,,,,,,,,,,,,"274",,,,,,,,,,,,"234","19","797","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,,,,,,,,,,,,
"OOUH1","2015-09-30T11:24:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","70","4","26",,,,"10147",,,"0","251",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T11:30:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","70","4","72",,,,"10142",,,"0","250",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:30:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","70","4","93",,,,"10113",,,"0","278",,,,"1","285",,,,"A",,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:30:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-30T11:30:00","21.95","-159.36",,,"1","4","2","5",,,,"5",,,,,,,,,,,,,,,,"1","274",,,,,,,,,,,,"234","19","795","103","16","1","2","1","1FFFFF","1AAAAAAAA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-30T11:30:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","100","4","31",,,,"10147",,,"0","251",,,,"1","278",,,,"A",,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100208","2015-09-30T11:31:00","22.30","-159.60",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","278",,,,,,,"8","5","5","11","1","234","29","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100204","2015-09-30T11:33:00","21.30","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","279",,,,,,,"7","2","19","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,,,,"4"
"5100207","2015-09-30T11:33:00","21.50","-157.80",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","269",,,,,,,"7","5","4","11","1","234","17","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100201","2015-09-30T11:34:00","21.70","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","269",,,,,,,"8","4","4","11","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-30T11:36:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","70","4","67",,,,"10143",,,"0","249",,,,"1","272",,,,"A",,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-30T11:36:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","50","4","77",,,,"10116",,,"0","278",,,,"1","285",,,,"A",,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-30T11:36:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10151",,,,,,,,"1","268",,,,,,,,,,,,"234","17","795","103","16","1","2","1","1FFF1F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
