"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100647","2015-09-30T01:11:00","29.80","-76.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T01:12:00","29.37","-76.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T01:14:00","29.37","-76.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T01:15:00","29.80","-76.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T01:15:00","28.22","-79.74",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"299",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T01:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","361","1","0",,,,"10096",,,,"270",,,"232","1","302",,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAAA",,"6",,,,,,,,,,,,"4"
"4300554","2015-09-30T01:45:00","27.15","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T01:45:00","28.31","-79.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"299",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T01:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","361","1","0",,,,"10098","3","4",,"273",,,"235","1","300",,,,,,,"11","5","7","11","5","242","88","793","103","6","1","2","1","111111","11AAA11A11A711",,"6",,,,,,,,,,,,"4"
"4100047","2015-09-30T01:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","120",,,,"10044","3","10",,"287",,,"239","1","295",,,,,,,"9","10",,,,"242","71","793","103","6","1","2","1","111141","11AAA11A11A1A1",,"6",,,,,,,,,,,,"4"
"4100575","2015-09-30T01:55:00","29.37","-76.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T01:55:00","29.79","-76.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300554","2015-09-30T01:56:00","27.15","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T01:56:00","28.31","-79.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","299",,,,,,,,,,,,"242","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T01:59:00","29.37","-76.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100590","2015-09-30T02:00:00","28.18","-70.77",,,"1","3","2","5",,,,"11",,,,,,,,"10076","2","14","0",,,,,,"294",,,,,,,,,,,,"242","80","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,
"4100688","2015-09-30T02:00:00","27.25","-71.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100928","2015-09-30T02:00:00","25.36","-74.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","303",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300554","2015-09-30T02:00:00","27.15","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T02:00:00","28.31","-79.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"299",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"C6FN4","2015-09-30T02:00:00","25.30","-76.00",,,"1","4","0","0","7","2",,"1","0","330","4","134","98",,"2","10070","4","0","0","260","0","230","218",,"250","7","6","8","5","7","8","8","4",,,,"242","56","992","114","5","1","2","1","411421","111A11111111A1",,"1","2",,,,,,,,,,,"4"
"J8NW","2015-09-30T02:00:00","27.40","-79.10",,,"1","4","0","0","1","3",,"1","0","270","4","51","97","2","1","10069","6","1","0","280","0","270","267",,"270","6","5","4","8","0","1","4","2","32","3","2","242","79","992","114","5","1","2","1","111121","11111111111111",,"1","1",,,,,,,,,,,"4"
"SPGF1","2015-09-30T02:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","270","4","62",,,,"10106","2","3",,"277",,,"238",,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F11111","11AAA11A1AAAA1","31","6",,,,,,,,,,,,"4"
"ZCEI3","2015-09-30T02:00:00","22.90","-73.60",,,"1","4","0","0","7","4",,"1","0",,"4",,"98","81","8","10071","3","40","0","290","0","255","240","3","295","7","7","7","2","4","0","2","4","22","7","3","242","23","992","114","5","1","2","1","117121","11111111111111",,"1","2",,,,,,,,,,,"4"
"4100647","2015-09-30T02:01:00","29.79","-76.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100650","2015-09-30T02:01:00","27.74","-70.09",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"242","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T02:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","361","1","0",,,,"10097",,,,"275",,,"236","1","298",,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAAA",,"6",,,,,,,,,,,,"4"
"4300554","2015-09-30T02:30:00","27.15","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T02:30:00","28.31","-79.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"299",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100688","2015-09-30T02:37:00","27.27","-71.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100928","2015-09-30T02:37:00","25.36","-74.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","303",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T02:38:00","29.38","-76.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T02:38:00","29.79","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100650","2015-09-30T02:38:00","27.75","-70.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"242","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300554","2015-09-30T02:38:00","27.13","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T02:39:00","29.38","-76.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100590","2015-09-30T02:40:00","28.21","-70.80",,,"1","4","2","5",,,,"11",,,,,,,,"10078",,"7","8",,,,,"9","293",,,,,,,,,,,,"242","80","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,
"4100647","2015-09-30T02:41:00","29.79","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100650","2015-09-30T02:41:00","27.74","-70.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"242","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100688","2015-09-30T02:41:00","27.27","-71.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T02:45:00","29.38","-76.40",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"288",,,,,,,,,,,,"242","96","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100650","2015-09-30T02:47:00","27.74","-70.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"242","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100688","2015-09-30T02:47:00","27.27","-71.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T02:48:00","29.79","-76.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T02:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","361","1","0",,,,"10096","4","0",,"276",,,"236","1","298",,,,,,,"12","5","8","12","5","242","88","793","103","6","1","2","1","111111","11AAA11A11A711",,"6",,,,,,,,,,,,"4"
"4100047","2015-09-30T02:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","130",,,,"10044","1","7",,"289",,,"238","1","295",,,,,,,"6","7","13","11","7","242","71","793","103","6","1","2","1","112141","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100590","2015-09-30T03:00:00","28.21","-70.80",,,"1","3","2","5",,,,"11",,,,,,,,"10074","2","6","0",,,,,,"294",,,,,,,,,,,,"242","80","794","103","7","1","2","1","1FFF2F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,
"4100928","2015-09-30T03:00:00","25.36","-74.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"H3GS","2015-09-30T03:00:00","26.00","-77.80",,,"1","4","0","0","7","3",,"1","0","300","4","77","98",,,"10170","4","0","3","280","0","260","250","3","260",,,"A","6","A","1","0","0",,"0","0","242","67","992","114","5","1","2","1","111111","141AA111118431",,"1",,,"0","0",,,,,,,,"4"
"SPGF1","2015-09-30T03:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","270","4","62",,,,"10104","4","0",,"278",,,"246",,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F11111","11AAA11A1AAAA1","31","6",,,,,,,,,,,,"4"
"4300565","2015-09-30T03:15:00","28.38","-79.74",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"299",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T03:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,"10097",,,,"280",,,"235","1","297",,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAAA",,"6",,,,,,,,,,,,"4"
"4300554","2015-09-30T03:30:00","27.13","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T03:30:00","28.38","-79.74",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"300",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T03:33:00","28.38","-79.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"242","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T03:35:00","29.78","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T03:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","120","1","30",,,,"10094","0","0",,"283",,,"230","1","296",,,,,,,"11","5","7","11","5","242","88","793","103","6","1","2","1","111111","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100047","2015-09-30T03:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","120",,,,"10045","1","5",,"288",,,"234","1","295",,,,,,,"10","10",,,,"242","71","793","103","6","1","2","1","111141","11AAA11A11A1A1",,"6",,,,,,,,,,,,"4"
"4100590","2015-09-30T04:00:00","28.21","-70.80",,,"1","3","2","5",,,,"11",,,,,,,,"10078","2","7","0",,,,,,"293",,,,,,,,,,,,"242","80","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,
"4100928","2015-09-30T04:00:00","25.36","-74.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"SPGF1","2015-09-30T04:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","290","4","67",,,,"10103","7","3",,"283",,,"247",,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F11111","11AAA11A1AAAA1","31","6",,,,,,,,,,,,"4"
"4100010","2015-09-30T04:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","120","1","30",,,,"10093",,,,"284",,,"228","1","296",,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAAA",,"6",,,,,,,,,,,,"4"
"4100010","2015-09-30T04:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","130","1","40",,,,"10091","8","7",,"285",,,"229","1","295",,,,,,,"12","5","9","12","5","242","88","793","103","6","1","2","1","111111","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100047","2015-09-30T04:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","130",,,,"10041","8","3",,"290",,,"235","1","295",,,,,,,"11","10",,,,"242","71","793","103","6","1","2","1","112141","11AAA11A11A1A1",,"6",,,,,,,,,,,,"4"
"4100590","2015-09-30T05:00:00","28.25","-70.88",,,"1","3","2","5",,,,"11",,,,,,,,"10073","7","3","0",,,,,,"293",,,,,,,,,,,,"242","80","794","103","7","1","2","1","1FFF2F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,
"4100928","2015-09-30T05:00:00","25.35","-74.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"SPGF1","2015-09-30T05:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","290","4","72",,,,"10101","7","5",,"282",,,"245",,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F11111","11AAA11A1AAAA1","31","6",,,,,,,,,,,,"4"
"4100010","2015-09-30T05:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","140","1","40",,,,"10089",,,,"285",,,"229","1","297",,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAAA",,"6",,,,,,,,,,,,"4"
"4100010","2015-09-30T05:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","150","1","40",,,,"10086","8","10",,"285",,,"230","1","296",,,,,,,"3","1","7","11","6","242","88","793","103","6","1","2","1","111111","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100047","2015-09-30T05:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","110",,,,"10041","7","3",,"289",,,"238","1","294",,,,,,,"8","7","15","11","5","242","71","793","103","6","1","2","1","111141","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100590","2015-09-30T06:00:00","28.25","-70.88",,,"1","3","2","5",,,,"11",,,,,,,,"10070","7","4","0",,,,,,"293",,,,,,,,,,,,"242","80","794","103","7","1","2","1","1FFF2F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,
"4100928","2015-09-30T06:00:00","25.35","-74.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"C6FM8","2015-09-30T06:00:00","26.00","-77.80",,,"1","4","0","0","7","2",,"1","0","360","4","77","98","18","9","10090","4","0","0","280","0","260","252","1","290","6","5","7","2","9","A","1","4",,,,"242","67","992","114","5","1","2","1","111111","111111111111A1",,"1","8",,,,,,,,,,,"4"
"C6ZJ8","2015-09-30T06:00:00","26.30","-78.80",,,"1","4","0","0","2","2",,"1","0","300","4","77","98","2","2","10100","6","10","0","280","0","260","253","1","320","6","6","2","4","8","8",,,,,,"242","68","992","114","5","1","2","1","311111","11111111111AA1",,"1","2",,,,,,,,,,,"4"
"H3GS","2015-09-30T06:00:00","26.20","-78.60",,,"1","4","0","0","6","3",,"1","0","300","4","98","97","3","2","10100","6","10","3","270","0","250","240","3","300","4","4","2","5","A","A","4","1",,,,"242","68","992","114","5","1","2","1","111111","111111111111A1",,"1","1",,,,,,,,,,,"4"
"J8NW","2015-09-30T06:00:00","27.20","-78.10",,,"1","4","0","0","3","3",,"1","0","230","4","87","97","3","0","10065","5","11","0","280","0","260","253",,"306","7","7","7","8","9","3","4","3","23","5","4","242","78","992","114","5","1","2","1","111121","11111111111111",,"1","0",,,,,,,,,,,"4"
"J8NX","2015-09-30T06:00:00","25.00","-75.80",,,"1","4","0","0","7","2",,"1","0","320","3","144","97",,,"10080","5",,"0","280","0","260","252",,,"7","7","3","5","7","1","5","6","32","5","6","242","55","992","114","5","1","2","1","F15411","111AA1111A1117",,"1",,,,,,,,,,,,"4"
"SPGF1","2015-09-30T06:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","290","4","62",,,,"10092","8","12",,"280",,,"250",,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F11111","11AAA11A1AAAA1","31","6",,,,,,,,,,,,"4"
"WGJT","2015-09-30T06:00:00","23.70","-72.20",,,"1","4","0","0","7","4",,"1","0",,"4",,"97","64","6",,"7","39","0","278","0","268","264","1","271","8",,,"A",,,,"6",,,,"242","32","992","114","5","1","2","1","117161","111316111113A1",,"1","6",,,,,,,,,,,"4"
"ZCEI3","2015-09-30T06:00:00","23.40","-74.70",,,"1","4","0","0","7","4",,"1","0",,"4",,"97","2","9","10053","7","18","0","290","0","255","240","3","296","8","8","7","2","A","A","2","4","30","7","3","242","34","992","114","5","1","2","1","117441","11111111111111",,"1","2",,,,,,,,,,,"4"
"4100010","2015-09-30T06:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","230","1","70",,,,"10086",,,,"271",,,"226","1","296",,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAAA",,"6",,,,,,,,,,,,"4"
"4100650","2015-09-30T06:45:00","27.74","-70.10",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"242","70","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300554","2015-09-30T06:45:00","27.13","-75.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T06:45:00","28.51","-79.73",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"300",,,,,,,,,,,,"242","89","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T06:46:00","29.38","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T06:46:00","29.78","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300554","2015-09-30T06:46:00","27.09","-75.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100010","2015-09-30T06:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","260","1","40",,,,"10084","6","10",,"253",,,"226","1","296",,,,,,,"11","5","8","11","5","242","88","793","103","6","1","2","1","111111","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100047","2015-09-30T06:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","90","1","110",,,,"10033","8","12",,"282",,,"245","1","294",,,,,,,"10","8","13","11","5","242","71","793","103","6","1","2","1","111141","11AAA11A11A111",,"6",,,,,,,,,,,,"4"
"4100647","2015-09-30T06:50:00","29.77","-76.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100650","2015-09-30T06:50:00","27.76","-70.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"242","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4300565","2015-09-30T06:50:00","28.51","-79.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"242","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100590","2015-09-30T06:51:00","28.25","-70.88",,,"1","4","2","5",,,,"11",,,,,,,,"10073",,,"8",,,,,"9","293",,,,,,,,,,,,"242","80","798","172","7","1","2","1","1FFF2F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"4100650","2015-09-30T06:51:00","27.76","-70.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"242","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100688","2015-09-30T06:51:00","27.30","-71.62",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100928","2015-09-30T06:51:00","25.35","-74.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","302",,,,,,,,,,,,"242","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100575","2015-09-30T06:52:00","29.38","-76.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4100647","2015-09-30T06:55:00","29.77","-76.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
