"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"9V8705","2023-09-26T00:00:00","21.10","63.70",,,"1","6","2","5","3","3","1",,"240","4","51","1","98","0","0","10070","0","0","8","270","0","240","226","1","300","1","1","1","4","A","1",,,,"36",,,"220","13","798","172","5","0",,"1","111111","11111111111A71","5",,"0","36",,,,,,,,
"VRFB8","2023-09-26T00:00:00","20.40","69.50",,,"1","5","2","5","3","5","1",,,,,,,,,"10070","3","1","8","275",,"253","246",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-26T00:00:00","24.30","65.10",,,"1","6","2","5","2","5","1",,"230","4","15","1","96","5","0","10058","5","1","8","270",,"246","237","3","294",,,"A",,"A","A","0","0","0",,,,"220","45","798","172","5","1","2","1","111111","111111111181A1","5",,"0",,,,,,,,,
"VRFB8","2023-09-26T01:00:00","20.10","69.70",,,"1","5","2","5","3","5","1",,,,,,,,,"10076","3","8","8","275",,"254","246",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-26T01:00:00","24.40","65.50",,,"1","6","2","5","2","5","1",,"260","4","51","1","96","5","0","10063","3","6","8","268",,"245","237","3","296","0","0","0","9","0","0",,"3","1","23","5","2","220","45","798","172","5","1","2","1","111111","11111111111111","5",,"0",,,,,,,,,
"WTAA","2023-09-26T02:00:00","24.40","65.90",,,"1","6","2","5","2","5","1",,"240","4","26","1","96","5","0","10070","3","14","8","269",,"246","238","3","297","0","0","0","9","0","0",,"3","1","24","5","3","220","45","798","172","5","1","2","2","111111","11111111111111","5",,"0",,,,,,,,,
"C6UT5","2023-09-26T03:00:00","22.50","60.70",,,"1","6","2","5","7","4","1",,"270","4","62","1","98","1","1","10086","3","30","8","300",,"270","258","3","290","4","4","1","4","1","A",,"4","1","22","8","3","220","20","798","172","5","1","2","2","111111","11111111111111","5",,"1",,,,,,,,,
"TBWUK75","2023-09-26T03:00:00","23.20","60.00",,,"1","6","2","5","8","3","1",,"180","3","72","1","98","3","2","10069",,,"8","290",,"280","276","1","260","4","4","2","2","4","5",,"3","2",,,,"220","30","798","172","5","1","2","2","111111","111111111111AA","5",,"2",,,,,,,,,
"WTAA","2023-09-26T03:00:00","24.40","66.20",,,"1","6","2","5","2","5","1",,"280","4","31","1","96","5","0","10078","3","19","8","283",,"251","239","3","289","0","0","0","9","0","0",,"2","1","24","5","3","220","46","798","172","5","1","2","2","111111","11111111111111","5",,"0",,,,,,,,,
"WTAA","2023-09-26T04:00:00","22.70","67.70",,,"1","5","2","5","3","9","1",,,,,,,,,"10086","3","23","8","300",,"261","247",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7KNE","2023-09-26T06:00:00","20.20","68.10",,,"1","6","2","5","4","3","1",,"330","4","15","1","97","3","0","10103","1","9","8","290","0","240","216",,"290","3","0","1","5","A","1",,"3","2","23","3","2","220","8","798","172","5","0",,"2","111112","11111111111111","5",,"0",,,,,,,,,
"9V8705","2023-09-26T06:00:00","20.00","64.80",,,"1","6","2","5","3","3","1",,"330","4","36","1","98","3","2","10100","0","10","8","300","0","280","273","1","310","7","7","A","A","7","A",,,,"36","1","1","220","4","798","172","5","0",,"2","311111","11111111111A11","5",,"2",,,,"0","A","A",,"A",
"9V9375","2023-09-26T19:00:00","20.10","60.70",,,"1","6","2","5","1","3","1",,"220","4","21","1","97","1","1",,,,"8","280",,"250","237","7","250",,,"A",,"A","A",,"3","2",,,,"220","0","798","172","5","1","2","1","1111F1","11111A111181AA","5",,"1",,,,,,,,,
"VRPJ7","2023-09-27T00:00:00","22.30","60.00",,,"1","6","2","5","8","4","1",,"230","4","21","1","97","2","1","10146","0","0","8","280",,"270","266","1","270",,,"A",,"A","A",,"6","2","14","6","2","220","20","798","172","5","1","2","1","111111","11111111118111","5",,"1",,,,,,,,,
"OZDA2","2023-09-27T05:00:00","22.80","67.10",,,"1","4","0","0","0","0","1","0",,"3",,,"97","2","0","10109",,,"0","300","0","280","273",,"280","4",,"1","4","A","A",,"2","0","23","8","2","220","27","992","114","5","1","2","2","11FF11","1111111111131A",,"1","0",,,,,,,,,"4"
"7KJY","2023-09-27T06:00:00","20.00","64.50",,,"1","6","2","5","7","3","1",,"320","4","51","1","98","1","2","10110","1","20","8","310","0","280","269","3","300","6","6","1","4","4","5",,"5","2","33","5","3","220","4","798","172","5","0",,"2","131111","11111111111111","5",,"2",,,,,,,,,
"9V9409","2023-09-27T06:00:00","24.30","60.10",,,"1","6","2","5","2","2","1",,"140","4","36","1","98","2","2","10113",,,"8","310","0","300","297","1","300","5","5","4","5","4","4",,"5","1","36",,,"220","40","798","172","5","0",,"2","111111","1111111111117A","5",,"2","36",,,,,,,,
"VTLD","2023-09-27T06:00:00","24.60","60.40",,,"1","6","2","5","2","3","1",,"160","4","21","1","97","3","1","10110",,,"8","320","0","290","279",,"300","4",,"5","5","1","7",,"4","1","18","5","2","220","40","798","172","5","0",,"2","111111","1111111111111A","5",,"1",,,,,,,,,
"3FEM7","2023-09-27T07:00:00","23.20","66.00",,,"1","6","2","5","2","3","1",,"260","4","57","1","98","2","0","10103","2",,"8","300","0","270","260","1","280","3","2","4","7","4","1",,"3","2","24","3","2","220","36","798","172","5","0",,"2","111111","11111111111117","5",,"0",,,,,,,,,
"9V9375","2023-09-27T07:00:00","21.90","63.30",,,"1","6","2","5","1","3","1",,"310","4","41","1","97","2","1","10140",,,"8","250",,"200","170","7",,,,"A",,"A","A",,"8","2",,,,"220","13","798","172","5","1","2","2","611112","111111111181AA","5",,"1",,,,,,,,,
"C6UU5","2023-09-27T08:00:00","24.00","64.90",,,"1","6","2","5","6","3","1",,"90","4","15","1","98",,,"10132",,"10","8","300","0","290","287",,"290","3","0","1","2","7","1","0","0","0","36",,,"220","44","798","172","5","0",,"2","111111","111AA111111177","5",,,"36",,,,,,,,
"VRPJ7","2023-09-27T08:00:00","22.30","60.00",,,"1","6","2","5","8","4","1",,"230","4","21","1","98","2","2","10146","0","0","8","280",,"270","266","1","270","0","0","0","9","0","0",,"6","1","14","6","1","220","20","798","172","5","1","2","2","111111","11111111111111","5",,"2",,,,,,,,,
"9V9409","2023-09-27T11:00:00","24.10","60.90",,,"1","6","2","5","2","2","1",,"250","4","36",,,,,"10103","4","0","8",,"0",,,"1","290",,,"A",,"A","A",,,,,,,"220","40","798","172","5","0",,"2","171112","11AAA199918AA1","5",,,,,,,,,,,
"9V9409","2023-09-27T13:00:00","24.10","61.30",,,"1","6","2","5","2","2","1",,"260","4","46","1","97","2","1","10093",,,"8","350","0","300","283","1","300","6","6","6","2","1","7","0","4","0",,,,"220","41","798","172","5","0",,"2","151111","111111666113AA","5",,"1",,,,,,,,,
"WTAA","2023-09-27T15:00:00","24.30","66.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10069","3","14","8","286",,"260","250",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-27T16:00:00","24.10","67.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10078","3","22","8","285",,"260","251",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-27T17:00:00","23.80","67.00",,,"1","5","2","5","4","3","1",,,,,,,,,"10082","1","20","8","282",,"259","251",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"9V9409","2023-09-27T18:00:00","23.80","62.30",,,"1","6","2","5","3","2","1",,"220","4","72","1","98","2","2","10093",,,"8","310","0","300","297","1","300","6","6","7","2","7","A",,"6","2","36",,,"220","32","798","172","5","0",,"1","111111","1111111111117A","5",,"2","36",,,,,,,,
"VTLD","2023-09-27T18:00:00","23.80","63.00",,,"1","6","2","5","2","3","1",,"240","4","51","1","97","3","1","10090",,,"8","300","0","250","228",,"300","4",,"5","5","6","5",,"4","1","18","5","2","220","33","798","172","5","0",,"1","111111","1111111111111A","5",,"1",,,,,,,,,
"WLMQ","2023-09-27T18:00:00","22.20","60.00",,,"1","5","2","5","8","4","1",,,,,,,,,"10103","0","11","8","259",,"235","226",,,,,"A",,"A","A",,,,,,,"220","20","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-27T18:00:00","23.60","67.00",,,"1","5","2","5","4","3","1",,,,,,,,,"10081","0","11","8","282",,"257","249",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"9V9375","2023-09-27T19:00:00","23.50","65.60",,,"1","4","0","0","1","3","1","0","270","4","57",,"97","2","1","10110",,,"0","260","0","240","231",,"240",,,,"A",,,,"8","2",,,,"220","35","992","114","5","0",,"1","211111","111111111181AA",,"1","1",,,,,,,,,"4"
"WLMQ","2023-09-27T19:00:00","22.50","60.10",,,"1","5","2","5","8","4","1",,,,,,,,,"10098","8","0","8","256",,"237","229",,,,,"A",,"A","A",,,,,,,"220","20","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA7","5",,,,,,,,,,,
"WTAA","2023-09-27T19:00:00","23.40","67.10",,,"1","5","2","5","4","3","1",,,,,,,,,"10080","0","2","8","280",,"259","251",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"TBWUK47","2023-09-27T20:00:00","21.53","62.10",,,"1","6","2","5","7","4","1",,"230",,"77",,,,,"10094","8","10","8","271",,"241","227","1","290",,,,,,,,,,,,,"220","12","798","172","5","0",,"1","111111","11AAA11111AAA1","5",,,,,,,,,,,
"WTAA","2023-09-27T20:00:00","23.10","67.10",,,"1","5","2","5","4","3","1",,,,,,,,,"10078","5","5","8","278",,"257","249",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-27T21:00:00","22.90","67.20",,,"1","5","2","5","4","3","1",,,,,,,,,"10073","8","8","8","277",,"254","246",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WTAA","2023-09-27T22:00:00","22.70","67.30",,,"1","4","0","0","4","3","1",,,,,,,,,"10075","5","5","0","276","0","253","244",,,,,,"A",,,,,,,,,"220","27","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4"
"WTAA","2023-09-27T23:00:00","22.50","67.40",,,"1","4","0","0","4","3","1","0","290","4","62",,"96","5",,"10074","5","3","0","273","0","251","244","3","312",,,,"A",,,,,,,,,"220","27","992","114","5","0",,"1","311111","1111A111118AA1",,"1",,,,,,,,,,"4"
"AWWB","2023-09-28T00:00:00","20.80","64.40",,,"1","4","0","0",,,"1","0","160","4","36",,"95","1","0","10050","1","5","0","260",,,"233",,,"6",,,"4",,,,,,,,,"220","4","992","114","5","0",,"1","F11111","1114111A1A1AA1",,"1","0",,,,,,,,,"4"
"VRLQ4","2023-09-28T00:00:00","22.50","60.50",,,"1","6","2","5","3","3","1",,"240",,"87","1","98","2","0","10081","4","0","8","260",,"250","246",,"293",,,,,,,,,,,,,"220","20","798","172","5","1","2","1","111111","1111111111AAA1","5",,"0",,,,,,,,,
"WTAA","2023-09-28T00:00:00","22.30","67.50",,,"1","4","0","0","3","3","1","0","280","4","67",,"97","5",,"10073","8","0","0","272","0","249","241","3","308",,,,"A",,,,"3","2",,,,"220","27","992","114","5","0",,"1","311111","1111A1111181A7",,"1",,,,,,,,,,"4"
"WTAA","2023-09-28T01:00:00","22.10","67.70",,,"1","4","0","0","3","3","1","0","300","4","67",,"97","5","2","10080","3","6","0","270","0","248","239","3","311","6","6","5","5","A","A",,"3","2","24","5","3","220","27","992","114","5","0",,"1","311111","11111111111111",,"1","2",,,,,,,,,"4"
"9V9409","2023-09-28T02:00:00","23.50","63.40",,,"1","6","2","5","2","2","1",,"270","4","46","1","97","3","2","10103",,,"8","300","0","280","273","1","300","7","7","7","2","1","7","0","4","0",,,,"220","33","798","172","5","0",,"2","111111","111111111113AA","5",,"2",,,,,,,,,
"WTAA","2023-09-28T02:00:00","21.90","67.80",,,"1","4","0","0","3","3","1",,,,,,,,,"10085","3","10","0","275","0","249","240",,,,,,"A",,,,,,,,,"220","17","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4"
"WTAA","2023-09-28T03:00:00","21.70","68.00",,,"1","4","0","0","3","3","1","0","300","4","72",,"96","5","0","10089","1","16","0",,"0","284","265","3","308","3","0","0","9","0","7",,,,,,,"220","18","992","114","5","0",,"2","371112","11111166611AA1",,"1","0",,,,,,,,,"4"
"TBWUK47","2023-09-28T04:00:00","23.08","60.35",,,"1","6","2","5","7","4","1","5","155",,"26","1","97","5","0","10106","4","0","8","291",,"261","249","1","290","0","0","1","9",,,,,"1",,,,"220","30","798","172","5","0",,"2","111111","111111111113A1","5",,"0",,,,,,,,,
"HSDLRRX","2023-09-28T05:00:00","20.14","63.38",,,"1","5","2","5","7","4","1",,,,,,,,,"10108","2","17","8","277",,,"235",,,,,,,,,,,,,,,"220","3","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T06:00:00","20.36","63.15",,,"1","5","2","5","7","4","1",,,,,,,,,"10109","2","13","8","277",,,"228",,,,,,,,,,,,,,,"220","3","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"V7HH2","2023-09-28T06:00:00","21.60","67.90",,,"1","4","0","0","1","3","1","0","350","4","36",,"97",,,"10150",,,"0","310","0","300","297","1","280",,,"A","A","A","7",,,,,,,"220","17","992","114","5","0",,"2","131111","111AA111118AAA",,"1",,,,,,,,,,"4"
"VRLQ4","2023-09-28T06:00:00","21.60","61.50",,,"1","6","2","5","3","3","1",,,,,"1","98",,"2","10070","4","0","8","330",,"310","305",,"290","3","3","5","6","4","5",,,,,,,"220","11","798","172","5","1","2","2","15FF11","1A1A1116611AA1","5",,"2",,,,,,,,,
"HSDLRRX","2023-09-28T07:00:00","20.57","62.91",,,"1","5","2","5","7","4","1",,,,,,,,,"10104","7","1","8","277",,,"230",,,,,,,,,,,,,,,"220","2","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"C6UU5","2023-09-28T08:00:00","24.00","65.00",,,"1","6","2","5","2","3","1",,"270","4","36","1","98",,,"10132",,"10","8","310","0","300","297",,"290","4","1","1","2","4","2",,"1","1","36","2","2","220","45","798","172","5","0",,"2","131111","111AA111111117","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T08:00:00","20.79","62.67",,,"1","5","2","5","7","4","1",,,,,,,,,"10097","7","11","8","279",,,"229",,,,,,,,,,,,,,,"220","2","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T09:00:00","21.00","62.44",,,"1","5","2","5","7","4","1",,,,,,,,,"10088","7","21","8","278",,,"232",,,,,,,,,,,,,,,"220","12","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T10:00:00","21.21","62.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10080","7","23","8","283",,,"236",,,,,,,,,,,,,,,"220","12","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T11:00:00","21.40","61.97",,,"1","5","2","5","7","4","1",,,,,,,,,"10076","7","20","8","285",,,"238",,,,,,,,,,,,,,,"220","11","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T12:00:00","21.61","61.76",,,"1","5","2","5","7","4","1",,,,,,,,,"10073","7","14","8","283",,,"243",,,,,,,,,,,,,,,"220","11","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"VRLQ4","2023-09-28T12:00:00","20.80","62.50",,,"1","4","0","0","3","3","1","0","270","4","57",,"98","2","0","10078","7","12","0","290","0","280","277","3","302","1","1","1","3","0","0",,"4","1","0",,,"220","2","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,,,,,,"4"
"HSDLRRX","2023-09-28T13:00:00","21.81","61.55",,,"1","5","2","5","7","4","1",,,,,,,,,"10076","7","5","8","281",,,"235",,,,,,,,,,,,,,,"220","11","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WTAA","2023-09-28T13:00:00","20.30","69.60",,,"1","6","2","5","9",,"1",,"320","4","87","1","97","5",,"10059","5","4","8","290",,"262","252","3","314",,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","2","511111","1111A111118AA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T14:00:00","22.01","61.33",,,"1","5","2","5","7","4","1",,,,,,,,,"10077","4","0","8","278",,,"237",,,,,,,,,,,,,,,"220","21","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WTAA","2023-09-28T14:00:00","20.40","69.90",,,"1","6","2","5","9",,"1",,"320","4","87","1","96","5",,"10063","3","6","8","286",,"258","249","3","314",,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","1","511111","1111A111118AA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T15:00:00","22.20","61.12",,,"1","5","2","5","7","4","1",,,,,,,,,"10083","2","9","8","279",,,"238",,,,,,,,,,,,,,,"220","21","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T16:00:00","22.37","60.93",,,"1","5","2","5","7","4","1",,,,,,,,,"10085","2","9","8","279",,,"243",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T17:00:00","22.54","60.74",,,"1","5","2","5","7","4","1",,,,,,,,,"10088","2","11","8","280",,,"242",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"9V9409","2023-09-28T18:00:00","23.00","64.80",,,"1","6","2","5","3","2","1",,"210","4","51","1","98","2","2","10093",,,"8","310","0","280","269","1","300","5","5","4","5","4","A",,"5","1","36",,,"220","34","798","172","5","0",,"1","111111","1111111111117A","5",,"2","36",,,,,,,,
"HSDLRRX","2023-09-28T18:00:00","22.72","60.54",,,"1","5","2","5","7","4","1",,,,,,,,,"10084","2","2","8","288",,,"231",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T19:00:00","22.90","60.35",,,"1","5","2","5","7","4","1",,,,,,,,,"10079","7","6","8","288",,,"236",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"HSDLRRX","2023-09-28T20:00:00","23.08","60.16",,,"1","5","2","5","7","4","1",,,,,,,,,"10074","7","13","8","299",,,"209",,,,,,,,,,,,,,,"220","30","798","172","5","0",,"1","F1FF12","1AAAA11A1AAAA1","5",,,,,,,,,,,
"9V9409","2023-09-29T00:00:00","22.40","66.00",,,"1","6","2","5","3","2","1",,"350","4","57","1","97","1","0","10093",,,"8","260","0","250","246","1","300","5","5","6","2","1","7","0","4","0",,,,"220","26","798","172","5","0",,"1","111111","111111111113AA","5",,"0",,,,,,,,,
"9V9409","2023-09-29T06:00:00","22.20","66.20",,,"1","6","2","5","0","0","1",,"270","4","41","1","98","2","2","10113",,,"8","300","0","280","273","1","300","5","5","4","5","4","A",,"5","1","36",,,"220","26","798","172","5","0",,"2","111111","1111111111117A","5",,"2","36",,,,,,,,
"V7HH2","2023-09-29T06:00:00","22.60","69.90",,,"1","6","2","5","9","0","1",,"270","4","36","1","97",,,"10150",,,"8","300",,"290","287","1","280",,,"7",,"A","A",,,,,,,"220","29","798","172","5","1","2","2","111131","111AA111118AAA","5",,,,,,,,,,,
"VRLA2","2023-09-29T06:00:00","20.80","61.40",,,"1","6","2","5","1","3","1",,"260","4","51","1","98","2","0","10108","2","19","8","311",,"269","252","1","280","1","1","1","3","0","0",,"5","1",,,,"220","1","798","172","5","1","2","2","131111","111111111111A1","5",,"0",,,,,,,,,
"C6UU5","2023-09-29T07:00:00","24.00","65.30",,,"1","6","2","5","2","3","1",,"270","4","31","1","98",,,"10132",,"10","8","300","0","290","287",,"290","3","1","1","2","4","1",,"2","2","36",,,"220","45","798","172","5","0",,"2","111111","111AA111111177","5",,,,,,,,,,,
"VRLA2","2023-09-29T10:00:00","21.30","62.20",,,"1","6","2","5","1","4","1",,"260","4","46","1","98","2","0","10069","7","30","8","310",,"275","262","1","285","5","4","6","2","1","5",,"3","1","20","9","3","220","12","798","172","5","1","2","2","131111","11111111111111","5",,"0",,,,,,,,,
"EUMDE54","2023-09-29T14:00:00","21.90","60.04",,,"1","5","2","5","1","4","1","5","195",,"66",,,,,"10072","4","0","8","291",,,"237",,,,,,,,,,,,,,,"220","10","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"RCMSZ4L","2023-09-29T14:00:00","21.90","60.04",,,"1","6","2","5","9",,"1",,,,"0",,,,,"10073",,,"8","324",,,,,"294",,,,,,,,,,,,,"220","10","798","172","5","0",,"2","15111F","12AAA11AA1AAAA","5",,,,,,,,,,,
"EUMDE54","2023-09-29T15:00:00","22.17","60.10",,,"1","5","2","5","0","4","1",,"220",,"43",,,,,"10076","2","6","8","286",,,"248",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"RCMSZ4L","2023-09-29T15:00:00","22.17","60.10",,,"1","6","2","5","9",,"1",,,,"0",,,,,"10079",,,"8","296",,,,,"293",,,,,,,,,,,,,"220","20","798","172","5","0",,"1","11111F","12AAA11AA1AAAA","5",,,,,,,,,,,
"EUMDE54","2023-09-29T16:00:00","22.45","60.10",,,"1","5","2","5","8","4","1",,"230",,"47",,,,,"10079","2","8","8","282",,,"243",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"RCMSZ4L","2023-09-29T16:00:00","22.45","60.10",,,"1","6","2","5","9",,"1",,,,"0",,,,,"10084",,,"8","286",,,,,"284",,,,,,,,,,,,,"220","20","798","172","5","0",,"1","11111F","12AAA11AA1AAAA","5",,,,,,,,,,,
"EUMDE54","2023-09-29T17:00:00","22.68","60.02",,,"1","5","2","5","7","4","1",,"200",,"52",,,,,"10081","2","8","8","296",,,"242",,,,,,,,,,,,,,,"220","20","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"OZDA2","2023-09-29T17:00:00","21.40","66.80",,,"1","6","2","5","6","4","1",,"270","3","67","1","97","3","2","10091",,,"8","285",,"270","264","7","290",,,"A",,"A","A",,"3","1","23","9","2","220","16","798","172","5","1","2","1","111111","1111111111811A","5",,"2",,,,,,,,,
"RCMSZ4L","2023-09-29T17:00:00","22.68","60.02",,,"1","6","2","5","9",,"1",,,,"0",,,,,"10084",,,"8","298",,,,,"308",,,,,,,,,,,,,"220","20","798","172","5","0",,"1","11111F","12AAA11AA1AAAA","5",,,,,,,,,,,
"9V9375","2023-09-29T19:00:00","21.50","68.40",,,"1","6","2","5","3","3","1",,"290","4","51","1","97","2","1","10100",,,"8","260",,"230","215","7",,,,"A",,"A","A",,"9","2",,,,"220","18","798","172","5","1","2","1","611111","111111111181AA","5",,"1",,,,,,,,,
"VRLA2","2023-09-29T19:00:00","22.70","64.30",,,"1","4","0","0","1","3","1","0","270","4","51",,"97","2","0","10069","3",,"0","285","0","260","250","1","285","0","0","0","9","0","0",,"2","0",,,,"220","24","992","114","5","1","2","1","111111","111111111111A7",,"1","0",,,,,,,,,"4"
"VRLA2","2023-09-29T22:00:00","23.30","65.00",,,"1","6","2","5","1","3","1",,"270","4","36","1","98","2","0","10069","4","0","8","285",,"270","264","1","285",,,"A",,"A","A",,"3","1","20","9","2","220","35","798","172","5","1","2","1","111111","11111111118111","5",,"0",,,,,,,,,
"V7UX2","2023-09-30T00:00:00","22.30","61.20",,,"1","6","2","5","7","2","1",,"250","4","62","1","98","2","0","10080",,,"8","270","0","260","256","1","300",,,,,,,,,"2",,,,"220","21","798","172","5","0",,"1","111111","1111111111A3AA","5",,"0",,,,,,,,,
"H3JW","2023-09-30T04:00:00","23.80","60.60",,,"1","6","2","5","4","3","1",,"160",,"46","1","98","3","2","10086",,,"8","260","0","230","215","1","326","6","6","6","4","1","7",,,,,,,"220","30","798","172","5","0",,"2","311111","11111111111AAA","5",,"2",,,,,,,,,
"OZDA2","2023-09-30T05:00:00","20.40","64.30",,,"1","6","2","5","6","3","1",,"270","3","72","1","97","1","0","10110",,,"8","290",,"270","262","7","290","3",,"1","4","A","A",,"3","1","21","9","2","220","4","798","172","5","1","2","2","111111","1111111111111A","5",,"0",,,,,,,,,
"TBWUK70","2023-09-30T05:00:00","22.08","60.75",,,"1","6","2","5","8","4","1",,,,,"1","98",,,"10109","1","16","8","301",,"281","274","1","310","3","3","9","5",,,,,,,,,"220","20","798","172","5","0",,"2","11FF11","171AA111111AA1","5",,,,,,,,,,,
