"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","ICE_SIT_TREND","IND_FOR_PRECIP"
"TBWUK72","2023-09-23T03:00:00","26.05","53.48",,,"1","6","2","5","2","4","1",,"170",,"41","1","97","2",,"10033","3","16","8","315",,"306","303","1","331","4","0","0","9","0","8","0","2","0",,,,"219","63","798","172","5","0",,"2","111111","1111A1111113A1","5",,,,,,,,,,,,
"WTAA","2023-09-23T03:00:00","25.70","55.30",,,"1","4","0","0","5","3","1","0","40","4","36",,"96","5","0","10052","3","19","0","321","0","310","307","3","336","3","3","0","9","0","9",,"0","0",,,,"219","55","992","114","5","0",,"2","111111","111111111111A1",,"1","0",,,,,,,,,,"4"
"EUMDE61","2023-09-23T04:00:00","25.57","56.79",,,"1","5","2","5","4","3","1",,"220",,"38",,,,,"10068","2","27","8","308",,,"286",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-23T04:00:00","25.60","55.10",,,"1","5","2","5","5","3","1",,,,,,,,,"10066","3","26","8","348",,"315","306",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T05:00:00","25.42","56.91",,,"1","5","2","5","3","3","1","5","205",,"24",,,,,"10074","2","23","8","310",,,"286",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T06:00:00","25.30","57.08",,,"1","5","2","5","3","3","1",,"230",,"8",,,,,"10075","2","16","8","311",,,"287",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"VRLQ4","2023-09-23T06:00:00","22.60","59.90",,,"1","4","0","0","7","3","1","0","180","1","57","1","98",,"1","10070","0","10","8","350",,"330","325",,"310","4","3","5","3","6","8",,,,,,,"219","29","992","114","5","0","2","2","FF67FF","11AAAAAAAA1AAA","5",,"1",,,,,,,,,,"1"
"EUMDE61","2023-09-23T07:00:00","25.17","57.24",,,"1","5","2","5","3","3","1","5","175",,"6",,,,,"10075","2","7","8","318",,,"284",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-23T07:00:00","25.80","51.95",,,"1","6","2","5","0","0","1",,,,,"1","96",,,"10056","2","8","8","321",,"301","294","1","330",,,,,,,,,"2",,,,"219","51","798","172","5","0",,"2","11FF11","171AA11111A3A1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T08:00:00","25.06","57.40",,,"1","5","2","5","3","3","1",,"100",,"17",,,,,"10069","7","5","8","318",,,"262",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"V7OJ5","2023-09-23T08:00:00","25.80","51.90",,,"1","6","2","5","0","0","1",,"250","4","15","1","97","6",,,"1","20","8","380","0","320","301","1","360","0","0","0","9","0","0","0","0","0","36",,,"219","51","798","172","5","0",,"2","351171","1111A111111171","5",,,"36",,,,,,,,,
"EUMDE61","2023-09-23T09:00:00","24.95","57.57",,,"1","5","2","5","3","3","1","5","135",,"25",,,,,"10061","7","14","8","308",,,"280",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T10:00:00","24.84","57.73",,,"1","5","2","5","3","3","1","5","185",,"15",,,,,"10055","7","20","8","311",,,"270",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T11:00:00","24.72","57.89",,,"1","5","2","5","3","3","1",,"190",,"29",,,,,"10050","7","19","8","311",,,"247",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"VRMD3","2023-09-23T11:00:00","24.10","59.90",,,"1","6","2","5","7","3","1",,"120","4","21","1","98",,,"10060",,,"8","310",,"290","283","7","320",,,"A",,"A","A",,,,,,,"219","49","798","172","5","1","2","2","111111","111AA111118AAA","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T12:00:00","24.61","58.05",,,"1","5","2","5","3","3","1",,"200",,"18",,,,,"10051","7","10","8","310",,,"265",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T13:00:00","24.49","58.20",,,"1","5","2","5","3","3","1",,"140",,"30",,,,,"10050","7","5","8","308",,,"267",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T14:00:00","24.37","58.37",,,"1","5","2","5","3","3","1",,"180",,"55",,,,,"10049","7","1","8","304",,,"275",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T15:00:00","24.26","58.54",,,"1","5","2","5","3","3","1",,"190",,"57",,,,,"10051","4","0","8","303",,,"278",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK85","2023-09-23T15:00:00","23.60","59.30",,,"1","6","2","5","6","2","1",,"190","4","31","1","97","5","0","10027","0","1","8","300",,"276","267","1","300","4","2","A","6","7","7",,"3","1","15","7","1","219","39","798","172","5","1","2","1","111111","11111111111111","5",,"0",,,,,,,,,,
"EUMDE61","2023-09-23T16:00:00","24.13","58.71",,,"1","5","2","5","3","3","1",,"210",,"42",,,,,"10054","2","4","8","306",,,"260",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T17:00:00","24.01","58.89",,,"1","5","2","5","3","3","1",,"220",,"36",,,,,"10060","2","10","8","303",,,"269",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-23T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1",,,,,,,,,"10055","3","10","8","341",,"341","341","1","300",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF15","17AAA11111AAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T18:00:00","23.89","59.06",,,"1","5","2","5","3","3","1",,"180",,"46",,,,,"10062","2","11","8","300",,,"263",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T19:00:00","23.77","59.23",,,"1","5","2","5","3","3","1","5","175",,"35",,,,,"10063","2","9","8","297",,,"260",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"VRMD3","2023-09-23T19:00:00","24.70","58.10",,,"1","6","2","5","6","3","1",,"20","4","41","1","97","2","0","10080","4","0","8","300",,"270","258","7","320","0","0","0","9","0","0",,"4","1",,,,"219","48","798","172","5","1","2","1","111111","111111111111A1","5",,"0",,,,,,,,,,
"EUMDE61","2023-09-23T20:00:00","23.64","59.41",,,"1","5","2","5","3","3","1","5","95",,"46",,,,,"10064","2","4","8","292",,,"265",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T21:00:00","23.52","59.59",,,"1","5","2","5","3","3","1",,"170",,"40",,,,,"10061","7","2","8","290",,,"273",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T22:00:00","23.39","59.76",,,"1","5","2","5","3","3","1","5","195",,"45",,,,,"10056","7","8","8","290",,,"262",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T23:00:00","23.27","59.93",,,"1","5","2","5","3","3","1","5","175",,"49",,,,,"10056","7","8","8","284",,,"263",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"9V5634","2023-09-24T02:00:00","20.80","59.40",,,"1","6","2","5","1","3","1",,"240","4","67","1","97",,,"10101",,,"8","270",,"250","243","7","280",,,"5",,"6","2",,"4","3",,,,"219","9","798","172","5","1","2","2","111111","111AA1111181AA","5",,,,,,,,,,,,
"TBWUK72","2023-09-24T02:00:00","23.75","59.00",,,"1","6","2","5","3","4","1",,"160",,"26","1","97","5",,"10063","3","14","8","291",,"291","291","1","310","1","0","0","9","0","8","0","2","0","16","3","1","219","39","798","172","5","0",,"2","111113","1111A111111311","5",,,,,,,,,,,,
"V7A5868","2023-09-24T03:00:00","23.60","59.50",,,"1","5","2","5","7","3","1",,"90","4","41","1","97","2",,"10090","4","0",,,,,,,,"6",,"7","6","5","A",,,,"38",,,"219","39","798","172","5","1","2","2","FF111F","1111A1AAAA1A71","5",,,"38",,,,,,,,,
"TBWUK85","2023-09-24T06:00:00","24.90","57.20",,,"1","4","0","0","7","3","1","0","240","4","51",,"97","5","0","10089","1","9","0","312","0","286","277","1","310","2","1","0","8","7","7",,"2","1","0",,,"219","47","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,,,,,,,"4"
"VRLQ4","2023-09-24T06:00:00","26.30","55.90",,,"1","6","2","5","5","3","1",,,,,"1","97",,"1","10080","1","10","8","350",,"330","325",,"310","4","4","6","4","7","8",,,,,,,"219","65","798","172","5","1","2","2","11FF11","1A1A1111111AA1","5",,"1",,,,,,,,,,
"VRMD3","2023-09-24T06:00:00","26.40","56.60",,,"1","6","2","5","8","3","1",,"120","4","41","1","97","2","0","10090","3","10","8","330",,"300","290","7","340","0","0","0","9","0","0",,"4","1",,,,"219","66","798","172","5","1","2","2","111111","111111111111A1","5",,"0",,,,,,,,,,
"TBWUK52","2023-09-24T07:00:00","24.03","58.15",,,"1","6","2","5","7","4","1","5","275",,"21",,,"0","0","10125","0","2","8","331",,"291","277","1","310","4","4","5","4","6","9",,,,,,,"219","48","798","172","5","0",,"2","111111","11A11111111AA1","5",,"0",,,,,,,,,,
"V7OJ5","2023-09-24T08:00:00","25.80","51.80",,,"1","6","2","5","0","0","1",,"320","4","46","1","97","5",,,"4","0","8","380","0","310","287","1","350","0","0","0","9","0","0","0","0","0","36",,,"219","51","798","172","5","0",,"2","151171","1111A111111171","5",,,"36",,,,,,,,,
"VTMV","2023-09-24T08:00:00","25.80","56.80",,,"1","6","2","5","8","3","1",,"20","4","87",,,,,"10080","0",,"8","320","0","270","250","1","320",,,,,,,,,,,,,"219","56","798","172","5","0",,"2","111411","11AAA11111AAA7","5",,,,,,,,,,,,
"DACF","2023-09-24T09:00:00","25.00","52.90",,,"1","5","2","5","2","4","1",,"240","1","60",,,,,"10070","4","0","8","340","0","330","328",,,,,"A",,"A","A",,"1","4",,,,"219","52","798","172","5","0",,"2","F11111","11AAA1111A81A1","5",,,,,,,,,,,,
"9V5634","2023-09-24T10:00:00","22.80","59.80",,,"1","6","2","5","7","3","1",,"180","4","36","1","97","2","2","10095","6","15","8","320",,"280","267","7","300","6","6","4","5","0","8",,"4","1","19","8","2","219","29","798","172","5","1","2","2","111111","11111111111111","5",,"2",,,,,,,,,,
"TBWUK52","2023-09-24T13:00:00","25.13","56.78",,,"1","6","2","5","8","3","1",,"170",,"51","1","98",,,"10058","6",,"8","341",,"241","191","1","330",,,,,,,,,,,,,"219","56","798","172","5","0",,"2","111114","111AA11111AAA7","5",,,,,,,,"0",,,,
"9V5634","2023-09-24T14:00:00","23.60","59.00",,,"1","6","2","5","7","3","1",,"190","4","31","1","97",,,"10081",,,"8","310",,"270","257","7","300",,,"8",,"7","8",,"2","1",,,,"219","39","798","172","5","1","2","2","111111","111AA1111181AA","5",,,,,,,,,,,,
"WTAA","2023-09-24T15:00:00","25.00","54.90",,,"1","5","2","5","9",,"1",,,,,,,,,"10042","3","4","8","351",,"300","285",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WTAA","2023-09-24T16:00:00","25.30","54.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10045","1","7","8","343",,"295","281",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WTAA","2023-09-24T17:00:00","25.60","54.80",,,"1","5","2","5","8","3","1",,,,,,,,,"10048","3","7","8","343",,"287","270",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7KBT","2023-09-24T18:00:00","23.60","59.30",,,"1","6","2","5","7","3","1",,"180","4","21","1","98","2","1","10080","1","10","8","280","0","260","252","1","310","4","4","4","A","4","5",,,,,,,"219","39","798","172","5","0",,"1","111111","11111111111AA1","5",,"1",,,,,,,,,,
"9V8705","2023-09-24T18:00:00","25.20","57.10",,,"1","6","2","5","3","3","1",,"100","4","36","1","98","3","2","10060","0","10","8","320","0","290","279","1","330","7","7","8","3","A","A",,"3","4","11","2","2","219","57","798","172","5","0",,"1","111111","11111111111111","5",,"2",,,,,,"0","A","A","A",
"WTAA","2023-09-24T18:00:00","25.70","55.20",,,"1","5","2","5","8","3","1",,,,,,,,,"10044","0","1","8","338",,"288","273",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V5634","2023-09-24T19:00:00","24.50","58.00",,,"1","6","2","5","7","4","1",,"20","4","36","1","97","5",,"10081","2","10","8","310",,"310","310","7","290","1","1","A","A","A","A",,"3","2","2","1","2","219","48","798","172","5","1","2","1","111113","1111A111111111","5",,,,,,,,,,,,
"WTAA","2023-09-24T19:00:00","25.90","55.50",,,"1","5","2","5","1","4","1",,,,,,,,,"10047","3","2","8","330",,"273","253",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"TBWUK80","2023-09-24T20:00:00","25.83","51.80",,,"1","5","2","5","0","0","1",,"330",,"26","1","97",,,"10053","8",,"8","321",,"291","282","1",,,,,,,,,,,,,,"219","51","798","172","5","0",,"1","611111","111AA11119AAA7","5",,,,,,,,,,,,
"WTAA","2023-09-24T20:00:00","26.10","55.80",,,"1","5","2","5","1","5","1",,,,,,,,,"10048","3","1","8","327",,"286","273",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WTAA","2023-09-24T21:00:00","26.40","56.20",,,"1","5","2","5","1","5","1",,,,,,,,,"10048","0","4","8","335",,"256","226",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V5634","2023-09-24T22:00:00","25.00","57.40",,,"1","4","0","0","7","4","1","0","90","4","36",,"98","1","2","10071","0","5","0","320","0","280","267",,"310","2","0","1","5","0","0",,"3","1","0",,,"219","57","992","114","5","1","2","1","111111","11111111111131",,"1","2","0",,,,,,,,,"4"
"WTAA","2023-09-24T22:00:00","26.50","56.50",,,"1","5","2","5","1","5","1",,,,,,,,,"10044","5","3","8","321",,"272","255",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WTAA","2023-09-24T23:00:00","26.20","56.60",,,"1","5","2","5","2","3","1",,,,,,,,,"10044","5","5","8","317",,"273","258",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"7KBT","2023-09-25T00:00:00","24.50","58.20",,,"1","6","2","5","7","3","1",,"30","4","26","1","98","2","0","10066",,,"8","280","0","260","252","1","330","3","3","1","A","4","1",,"1","2","36",,,"219","48","798","172","5","0",,"1","111111","1111111111117A","5",,"0","36",,,,,,,,,
"WTAA","2023-09-25T00:00:00","25.80","56.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10049","3","1","8","322",,"264","243",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WTAA","2023-09-25T01:00:00","25.50","56.80",,,"1","5","2","5","4","5","1",,,,,,,,,"10052","3","8","8","318",,"257","234",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V5634","2023-09-25T02:00:00","25.90","56.70",,,"1","6","2","5","8","4","1",,"180","4","46","1","97",,,"10081",,,"8","320",,"260","238","7","320",,,"7",,"7","8",,"3","2",,,,"219","56","798","172","5","1","2","1","111111","111AA1111181AA","5",,,,,,,,,,,,
"WTAA","2023-09-25T02:00:00","25.10","57.00",,,"1","5","2","5","4","5","1",,,,,,,,,"10059","3","15","8","312",,"271","258",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WTAA","2023-09-25T03:00:00","25.10","57.40",,,"1","5","2","5","3","4","1",,,,,,,,,"10062","1","12","8","318",,"278","266",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"TBWUK52","2023-09-25T04:00:00","25.70","54.53",,,"1","6","2","5","7","3","1",,"100",,"46","1","98",,,"10066","2",,"8","351",,"261","221","1","336",,,,,,,,,,,,,"219","54","798","172","5","0",,"2","111112","111AA11111AAA7","5",,,,,,,,"0",,,,
"WTAA","2023-09-25T04:00:00","25.00","57.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10068","1","16","8","336",,"289","274",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"H3JW","2023-09-25T06:00:00","26.80","52.60",,,"1","6","2","5","7","3","1",,"50",,"21","1","98","2","0","10066","4","0","8","300","0","280","273","1",,"3","3","5","6","4","5",,,,"36",,,"219","62","798","172","5","0",,"2","711111","11111111111A71","5",,"0","36",,,,,,,,,
"TBWUK52","2023-09-25T06:00:00","25.85","54.03",,,"1","6","2","5","6","4","1","5","95",,"62",,,"0","0","10105","2","9","8","351",,"291","269","1","330","4","4","4","5","5","8",,,,,,,"219","54","798","172","5","1","2","2","111111","11A11111111AA1","5",,"0",,,,,,,,,,
"TBWUK63","2023-09-25T06:00:00","25.80","51.90",,,"1","4","0","0","0","0","1","0",,,,,"96",,,"10056","0","6","0","341","0","291","273","1","330",,,,"A",,,,"3","1",,,,"219","51","992","114","5","1","2","2","11FF11","171AA1111181A1",,,,,,,,,,,,,"4"
"TBWUK85","2023-09-25T06:00:00","25.50","53.60",,,"1","4","0","0","6","2","1","0","130","4","15",,"97","5","0","10067","1","6","0","318","0","304","299","1","330","1","0","0","6","0","8",,"4","0","0",,,"219","53","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,,,,,,,"4"
"WTAA","2023-09-25T07:00:00","24.80","58.90",,,"1","5","2","5","2","5","1",,,,,,,,,"10072","0","4","8","337",,"279","259",,,,,"A",,"A","A",,,,,,,"219","48","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"V7OJ5","2023-09-25T08:00:00","25.70","51.90",,,"1","6","2","5","0","0","1",,"140","4","15","1","97","6",,,"4","0","8","360","0","300","279","1","350","0","0","0","9","0","0","0","0","0","36",,,"219","51","798","172","5","0",,"2","111171","1111A611111171","5",,,"36",,,,,,,,,
"9V5634","2023-09-25T10:00:00","25.90","55.50",,,"1","6","2","5","5","2","1",,"240","4","36","1","98","1","2","10081","0","5","8","360",,"280","254","7","320","2","0","1","6","0","7",,"3","1",,,,"219","55","798","172","5","1","2","2","111111","111111111111A1","5",,"2",,,,,,,,,,
"9V9409","2023-09-25T10:00:00","25.50","54.90",,,"1","6","2","5","0","0","1",,"320","4","15",,,,,"10073",,,"8",,"0","300","261","1","350",,,"A",,"A","A",,,,,,,"219","54","798","172","5","0",,"2","171114","11AAA111118AAA","5",,,,,,,,,,,,
"3FDB6","2023-09-25T11:00:00","22.80","59.60",,,"1","5","2","5","9",,"1",,,,,,,"2",,"10050",,,"8","320",,,"294",,,,,"A",,"A","A",,,,,,,"219","29","798","172","5","1","2","2","F1FF11","1AA1A11A1A8AAA","5",,,,,,,,,,,,
"TBWUK63","2023-09-25T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,,,,,"10056","2","12","8","331",,"291","277","1","340",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"TBWUK85","2023-09-25T18:00:00","26.10","51.90",,,"1","4","0","0","6","2","1","0","70","4","36",,"97","5","0","10052","0","7","0","320","0","285","272","1","330","0","0","0","9","0","0",,"3","0","0",,,"219","61","992","114","5","1","2","1","111111","11111111111131",,"1","0","0",,,,,,,,,"4"
"9V9409","2023-09-25T19:00:00","25.90","55.40",,,"1","6","2","5","1","2","1",,"90","4","31","1","98","3","2","10084",,,"8","340","0","320","314","1","330","5","5","4","5","4","A",,"6","1","36",,,"219","55","798","172","5","0",,"1","111111","1111111111117A","5",,"2","36",,,,,,,,,
"TBWUK52","2023-09-26T04:00:00","25.83","51.88",,,"1","6","2","5","0","0","1",,"110",,"41","1","98",,,"10066","3",,"8","321",,"281","266","1","340",,,,,,,,,,,,,"219","51","798","172","5","0",,"2","111111","111AA11111AAA7","5",,,,,,,,"0",,,,
"TBWUK52","2023-09-26T06:00:00","25.83","51.88",,,"1","6","2","5","0","0","1","5","95",,"36",,,"0","0","10105","1","13","8","351",,"311","298","1","330","4","3","8","5","1","8",,,,,,,"219","51","798","172","5","1","2","2","111111","11A11111111AA1","5",,"0",,,,,,,,,,
"TBWUK85","2023-09-26T06:00:00","26.10","50.70",,,"1","4","0","0","0","0","1","0",,"4",,,"97","5","0","10065","0","13","0","325","0","285","270","1","330","1","1","6","3","0","0",,"3","1","0",,,"219","60","992","114","5","1","2","2","112711","11111111111131",,"1","0","0",,,,,,,,,"4"
"9V9409","2023-09-26T07:00:00","25.70","56.70",,,"1","6","2","5","3","2","1",,"200","4","67","1","98","2","2","10103",,,"8","360","0","340","335","1","320","5","5","4","5","4","A",,"5","1","36",,,"219","56","798","172","5","0",,"2","131111","1111111111117A","5",,"2","36",,,,,,,,,
"TBWUK63","2023-09-26T07:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,"1","97",,,"10046","8","7","8","361",,"281","250","1","350",,,,,,,,,"1",,,,"219","51","798","172","5","0",,"2","11FF11","171AA11111A3A1","5",,,,,,,,,,,,
"V7OJ5","2023-09-26T08:00:00","25.70","51.90",,,"1","6","2","5","0","0","1",,"320","4","15","1","97","5",,,"4","0","8","350","0","310","297","1","350","0","0","0","9","0","0","0","0","0","36",,,"219","51","798","172","5","0",,"2","111171","1111A111111171","5",,,"36",,,,,,,,,
"C6UT5","2023-09-26T09:00:00","23.60","59.30",,,"1","4","0","0","7","4","1","0","100","4","36",,"98","2","2","10086","2","20","0","340",,,,"3","300","6","6","7","3","7","5",,"3","3","0",,,"219","39","992","114","5","1","2","2","13111F","1111111AA11131",,"1","1","0",,,,,,,,,"4"
"9V9409","2023-09-26T10:00:00","25.30","56.90",,,"1","6","2","5","2","2","1",,"180","4","46",,,,,"10083",,,"8","340","0","300","287","1","310",,,"A",,"A","A",,,,,,,"219","56","798","172","5","0",,"2","111111","11AAA111118AAA","5",,,,,,,,,,,,
"VRMD3","2023-09-26T12:00:00","25.60","55.10",,,"1","6","2","5","1","3","1",,"30","4","51","1","98",,,"10060",,,"8","380",,"290","257","7","360",,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","551112","111AA111118AAA","5",,,,,,,,,,,,
"9V9409","2023-09-26T14:00:00","25.10","57.60",,,"1","6","2","5","2","2","1",,"180","4","31","1","97","2","1","10083",,,"8","340","0","300","287","1","310","5","5","4","5","1","7","0","3","0",,,,"219","57","798","172","5","0",,"2","111111","111111111113AA","5",,"1",,,,,,,,,,
"C6UT5","2023-09-26T15:00:00","24.70","57.70",,,"1","4","0","0","7","4","1","0","140","4","41",,"98","2","0","10076","3","20","0","300","0","270","258","3","290","2","2","1","4","A","A",,"0","0","0",,,"219","47","992","114","5","1","2","1","111111","11111111111131",,"1","0","0",,,,,,,,,"4"
"TBWUK75","2023-09-26T15:00:00","24.40","57.80",,,"1","6","2","5","7","3","1",,"60","3","41","1","98","3","2","10059","4","0","8","310",,"260","239","1","250","4","4","5","5","4","2",,"1","1",,,,"219","47","798","172","5","1","2","1","411111","111111111111A1","5",,"2",,,,,,,,,,
"TBWUK63","2023-09-26T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,,,,,"10061","2","19","8","331",,"286","270","1","340",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"9V9409","2023-09-26T19:00:00","24.80","58.40",,,"1","6","2","5","2","2","1",,"90","4","41","1","97","2","2","10103",,,"8","320","0","300","293","1","310","5","5","4","5","4","A",,"5","1","36",,,"219","48","798","172","5","0",,"1","111111","1111111111117A","5",,"2","36",,,,,,,,,
"TBWUK75","2023-09-26T20:00:00","25.30","57.10",,,"1","4","0","0","7","3","1","0","80","3","26",,"97","3","0","10096","1",,"0","270","0","250","241","1","280","2","2","1","6","0","0",,"6","0",,,,"219","57","992","114","5","1","2","1","111111","111111111111A7",,"1","0",,,,,,,,,,"4"
"9V5634","2023-09-26T23:00:00","25.70","52.50",,,"1","4","0","0","6","3","1","0","40","4","36",,"98","1","2","10083","5","10","0","320","0","290","281",,"330","3","1","1","4","A","1",,"3","1","0",,,"219","52","992","114","5","1","2","1","111111","11111111111131",,"1","2","0",,,,,,,,,"4"
