"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1801564","2022-09-24T08:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10127",,,"8","317",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T08:40:00","24.94","35.74",,,"1","6","2","5","9",,"1",,,,,,,,,"10099",,,"8","330",,,,,"298",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","13FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T08:50:00","24.89","35.77",,,"1","6","2","5","9",,"1",,,,,,,,,"10098",,,"8","330",,,,,"301",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","13FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T08:55:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"2HGTX7N","2022-09-24T09:00:00","24.68","36.42",,,"1","5","2","5","3","5","1",,,,,,,,,"10093","7","6","8","302",,,"259",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"7XCL4WP","2022-09-24T09:00:00","28.81","32.97",,,"1","5","2","5","7","4","1",,,,,,,,,"10108","2","2","8","278",,,"220",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"DZSWUHG","2022-09-24T09:00:00","25.50","35.67",,,"1","5","2","5","3","4","1",,,,,,,,,"10094","7","5","8","316",,,"259",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE44","2022-09-24T09:00:00","25.00","35.70",,,"1","5","2","5","3","4","1",,"320",,"88",,,,,"10101","7","4","8","321",,,"248",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE54","2022-09-24T09:00:00","24.84","35.81",,,"1","5","2","5","3","5","1",,"310",,"94",,,,,"10101","7","4","8","308",,,"250",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"OWRS2","2022-09-24T09:00:00","27.30","34.20",,,"1","4","0","0","7","4","1","0","320","3","87",,"98","1","1","10113","0","9","0","290","0","280","276","1","277","0","0","0","9","0","0",,"8","1","0",,,"217","74","992","114","5","1","2","2","111111","11111111111131",,,"1","1","0",,,,,,,"4"
"RCMSZ4L","2022-09-24T09:00:00","24.84","35.81",,,"1","6","2","5","9",,"1",,,,,,,,,"10098",,,"8","329",,,,,"302",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","13FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"WADP","2022-09-24T09:00:00","21.70","37.80",,,"1","5","2","5","7","3","1",,,,,,,,,"10103","8","3","8",,,"302","281",,,,,"A",,"A","A",,,,,,,"217","17","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-24T09:05:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10124",,,"8","320",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T09:10:00","24.79","35.84",,,"1","6","2","5","9",,"1",,,,,,,,,"10097",,,"8","327",,,,,"301",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","13FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T09:20:00","24.74","35.88",,,"1","6","2","5","9",,"1",,,,,,,,,"10096",,,"8","323",,,,,"301",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T09:25:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-24T09:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10123",,,"8","323",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F3111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T09:40:00","24.65","35.94",,,"1","6","2","5","9",,"1",,,,,,,,,"10088",,,"8","322",,,,,"301",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T09:50:00","24.60","35.98",,,"1","6","2","5","9",,"1",,,,,,,,,"10086",,,"8","320",,,,,"301",,,,,,,,,,,,,"217","45","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T09:55:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"2HGTX7N","2022-09-24T10:00:00","24.39","36.65",,,"1","5","2","5","3","5","1",,,,,,,,,"10084","7","16","8","305",,,"260",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"7XCL4WP","2022-09-24T10:00:00","29.03","32.86",,,"1","5","2","5","7","4","1",,,,,,,,,"10103","7","3","8","285",,,"210",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"DZSWUHG","2022-09-24T10:00:00","25.27","35.86",,,"1","5","2","5","3","4","1",,,,,,,,,"10086","7","13","8","321",,,"261",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE44","2022-09-24T10:00:00","24.76","35.87",,,"1","5","2","5","3","4","1",,"320",,"86",,,,,"10091","7","15","8","328",,,"251",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F31111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE54","2022-09-24T10:00:00","24.55","36.01",,,"1","5","2","5","3","5","1","5","315",,"90",,,,,"10090","7","15","8","313",,,"254",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T10:00:00","24.55","36.01",,,"1","6","2","5","9",,"1",,,,,,,,,"10085",,,"8","321",,,,,"302",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"WADP","2022-09-24T10:00:00","21.90","37.70",,,"1","5","2","5","7","3","1",,,,,,,,,"10093","8","16","8","343",,"284","265",,,,,"A",,"A","A",,,,,,,"217","17","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-24T10:05:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10112",,,"8","342",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F5111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T10:10:00","24.50","36.04",,,"1","6","2","5","9",,"1",,,,,,,,,"10082",,,"8","319",,,,,"301",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T10:20:00","24.45","36.08",,,"1","6","2","5","9",,"1",,,,,,,,,"10078",,,"8","314",,,,,"301",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T10:25:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T10:30:00","24.40","36.11",,,"1","6","2","5","9",,"1",,,,,,,,,"10077",,,"8","308",,,,,"301",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T10:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10110",,,"8","345",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F5111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T10:40:00","24.35","36.14",,,"1","6","2","5","9",,"1",,,,,,,,,"10075",,,"8","305",,,,,"301",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T10:50:00","24.30","36.17",,,"1","6","2","5","9",,"1",,,,,,,,,"10076",,,"8","306",,,,,"302",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T10:55:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"2HGTX7N","2022-09-24T11:00:00","24.11","36.87",,,"1","5","2","5","3","5","1",,,,,,,,,"10079","7","17","8","325",,,"262",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"7XCL4WP","2022-09-24T11:00:00","29.25","32.76",,,"1","5","2","5","7","4","1",,,,,,,,,"10103","7","4","8","287",,,"211",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"DZSWUHG","2022-09-24T11:00:00","25.03","36.04",,,"1","5","2","5","3","4","1",,,,,,,,,"10080","7","19","8","321",,,"265",,,,,,,,,,,,,,,"217","56","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE44","2022-09-24T11:00:00","24.51","36.03",,,"1","5","2","5","3","4","1","5","335",,"87",,,,,"10082","7","23","8","339",,,"256",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F31111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE54","2022-09-24T11:00:00","24.25","36.21",,,"1","5","2","5","3","5","1",,"340",,"81",,,,,"10082","7","21","8","317",,,"260",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T11:00:00","24.26","36.21",,,"1","6","2","5","9",,"1",,,,,,,,,"10075",,,"8","307",,,,,"302",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"WADP","2022-09-24T11:00:00","22.10","37.60",,,"1","5","2","5","7","3","1",,,,,,,,,"10085","8","23","8","330",,"276","259",,,,,"A",,"A","A",,,,,,,"217","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-24T11:05:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10108",,,"8","349",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F5111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T11:10:00","24.21","36.24",,,"1","6","2","5","9",,"1",,,,,,,,,"10076",,,"8","308",,,,,"301",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T11:20:00","24.16","36.27",,,"1","6","2","5","9",,"1",,,,,,,,,"10076",,,"8","322",,,,,"302",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T11:25:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T11:30:00","24.11","36.31",,,"1","6","2","5","9",,"1",,,,,,,,,"10075",,,"8","324",,,,,"302",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T11:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10106",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T11:40:00","24.06","36.34",,,"1","6","2","5","9",,"1",,,,,,,,,"10074",,,"8","328",,,,,"303",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T11:50:00","24.02","36.38",,,"1","6","2","5","9",,"1",,,,,,,,,"10073",,,"8","324",,,,,"304",,,,,,,,,,,,,"217","46","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T11:55:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"2HGTX7N","2022-09-24T12:00:00","23.83","37.08",,,"1","5","2","5","3","5","1",,,,,,,,,"10072","7","20","8","327",,,"263",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"7JFI","2022-09-24T12:00:00","21.50","38.20",,,"1","6","2","5","7","3","1",,"340","4","31","1","98","2","0","10085","6","5","8","340","0","300","286","1","320","1","1","0","4","1","0",,,,"36",,,"217","18","798","172","5","0",,"2","111111","11111111111A71",,"5",,"0","36",,,,,,,
"7XCL4WP","2022-09-24T12:00:00","29.47","32.64",,,"1","5","2","5","7","4","1",,,,,,,,,"10103","7","5","8","302",,,"190",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"DZSWUHG","2022-09-24T12:00:00","24.80","36.23",,,"1","5","2","5","3","4","1",,,,,,,,,"10072","7","21","8","322",,,"266",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE44","2022-09-24T12:00:00","24.27","36.19",,,"1","5","2","5","3","4","1","5","315",,"75",,,,,"10079","7","21","8","323",,,"258",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE54","2022-09-24T12:00:00","23.97","36.41",,,"1","5","2","5","3","5","1","5","325",,"78",,,,,"10078","7","22","8","312",,,"262",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T12:00:00","23.97","36.41",,,"1","6","2","5","9",,"1",,,,,,,,,"10073",,,"8","325",,,,,"304",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"WADP","2022-09-24T12:00:00","22.30","37.50",,,"1","5","2","5","7","3","1",,,,,,,,,"10079","6","24","8","325",,"273","256",,,,,"A",,"A","A",,,,,,,"217","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-24T12:05:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10098",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA16AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T12:10:00","23.92","36.45",,,"1","6","2","5","9",,"1",,,,,,,,,"10071",,,"8","315",,,,,"303",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T12:20:00","23.87","36.48",,,"1","6","2","5","9",,"1",,,,,,,,,"10069",,,"8","308",,,,,"304",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T12:25:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T12:30:00","23.82","36.52",,,"1","6","2","5","9",,"1",,,,,,,,,"10069",,,"8","306",,,,,"303",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T12:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10097",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA16AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T12:40:00","23.77","36.55",,,"1","6","2","5","9",,"1",,,,,,,,,"10069",,,"8","305",,,,,"304",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T12:50:00","23.73","36.59",,,"1","6","2","5","9",,"1",,,,,,,,,"10068",,,"8","307",,,,,"306",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T12:55:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"2HGTX7N","2022-09-24T13:00:00","23.55","37.30",,,"1","5","2","5","3","5","1",,,,,,,,,"10069","7","15","8","314",,,"266",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"7XCL4WP","2022-09-24T13:00:00","29.69","32.56",,,"1","5","2","5","8","3","1",,,,,,,,,"10101","7","2","8",,,,"153",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F7FF14","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"DZSWUHG","2022-09-24T13:00:00","24.56","36.41",,,"1","5","2","5","3","4","1",,,,,,,,,"10070","7","16","8","311",,,"269",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE44","2022-09-24T13:00:00","24.02","36.34",,,"1","5","2","5","3","4","1","5","335",,"69",,,,,"10075","7","16","8","312",,,"259",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE54","2022-09-24T13:00:00","23.68","36.62",,,"1","5","2","5","3","5","1",,"330",,"79",,,,,"10075","7","15","8","313",,,"266",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T13:00:00","23.68","36.62",,,"1","6","2","5","9",,"1",,,,,,,,,"10067",,,"8","311",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"TBWUK80","2022-09-24T13:00:00","20.78","38.55",,,"1","6","2","5","7","4","1","5","25",,"72","1","98","2","0","10090","6","11","8","311",,"281","272","1","337","1",,"6","3",,,,,"1",,,,"217","8","798","172","5","0",,"2","111111","111111111113A1",,"5",,"0",,,,,,,,
"WADP","2022-09-24T13:00:00","22.50","37.30",,,"1","5","2","5","7","3","1",,,,,,,,,"10075","6","18","8","320",,"271","254",,,,,"A",,"A","A",,,,,,,"217","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-24T13:05:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10095",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA16AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T13:10:00","23.63","36.65",,,"1","6","2","5","9",,"1",,,,,,,,,"10067",,,"8","310",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T13:20:00","23.58","36.68",,,"1","6","2","5","9",,"1",,,,,,,,,"10068",,,"8","325",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","11FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T13:25:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T13:30:00","23.53","36.72",,,"1","6","2","5","9",,"1",,,,,,,,,"10070",,,"8","348",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","13FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T13:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10095",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA16AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T13:40:00","23.48","36.75",,,"1","6","2","5","9",,"1",,,,,,,,,"10067",,,"8","357",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","15FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T13:50:00","23.43","36.78",,,"1","6","2","5","9",,"1",,,,,,,,,"10066",,,"8","358",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","15FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T13:55:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"2HGTX7N","2022-09-24T14:00:00","23.26","37.52",,,"1","5","2","5","3","5","1",,,,,,,,,"10066","7","14","8","303",,,"265",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"7XCL4WP","2022-09-24T14:00:00","29.81","32.56",,,"1","5","2","5","8","2","1",,,,,,,,,"10101","7","1","8",,,,"184",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F7FF12","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"DZSWUHG","2022-09-24T14:00:00","24.32","36.60",,,"1","5","2","5","3","4","1",,,,,,,,,"10069","7","12","8","310",,,"273",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE44","2022-09-24T14:00:00","23.77","36.50",,,"1","5","2","5","3","4","1","5","345",,"51",,,,,"10074","7","10","8","301",,,"261",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE54","2022-09-24T14:00:00","23.37","36.81",,,"1","5","2","5","3","5","1","5","295",,"61",,,,,"10072","7","11","8","301",,,"268",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T14:00:00","23.38","36.81",,,"1","6","2","5","9",,"1",,,,,,,,,"10065",,,"8","362",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","15FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"WADP","2022-09-24T14:00:00","22.70","37.20",,,"1","5","2","5","7","3","1",,,,,,,,,"10072","6","12","8","316",,"268","252",,,,,"A",,"A","A",,,,,,,"217","27","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-24T14:05:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10094",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA16AAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T14:10:00","23.33","36.84",,,"1","6","2","5","9",,"1",,,,,,,,,"10065",,,"8","365",,,,,"308",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","15FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"RCMSZ4L","2022-09-24T14:20:00","23.28","36.88",,,"1","6","2","5","9",,"1",,,,,,,,,"10066",,,"8","361",,,,,"307",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","15FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T14:25:00","29.54","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RCMSZ4L","2022-09-24T14:30:00","23.23","36.91",,,"1","6","2","5","9",,"1",,,,,,,,,"10066",,,"8","358",,,,,"306",,,,,,,,,,,,,"217","36","798","172","5","0",,"2","15FF1F","17AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-24T14:35:00","29.54","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10094",,,"8",,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"2","F7111F","11AAA16AAAAAAA","4",,,,,,,,,,,
