"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"WUSD","2022-09-20T09:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10052","8","14","8","351",,"293","276",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T09:10:00","25.41","59.58",,,"1","4","2","5",,,"11",,,,,,,,,"10029",,,"8",,,,,"9","308",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"BARFR01","2022-09-20T09:55:00","27.12","50.66",,,"1","5","2","5","6","2","1",,,,,,,,,"10058","7","14",,,,,,,,,,,,,,,,,,,,"219","70","798","172","5","0",,"2","FFFF1F","1AAAA1AAAAAAA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T10:00:00","24.98","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","7","28","8","356",,,"234",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF12","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T10:00:00","25.15","54.86",,,"1","5","2","5","3","0","1",,,,,,,,,"10045","7","26","8","346",,,"243",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T10:00:00","25.80","53.10",,,"1","5","2","5","7","4","1",,,,,,,,,"10032","8","21","8","381",,"307","287",,,,,"A",,"A","A",,,,,,,"219","53","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T10:00:00","26.50","56.00",,,"1","5","2","5","6","3","1",,,,,,,,,"10048","6","33","8","324",,"289","279",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK80","2022-09-20T10:00:00","20.23","59.70",,,"1","6","2","5","4","4","1","5","255",,"51","1","98","2","1","10090","7","24","8","281",,"251","240","1","290","3",,"6","3",,,,,"2",,,,"219","9","798","172","5","0",,"2","111111","111111111113A1",,"5",,"1",,,,,,,,,,,
"WDJ4009","2022-09-20T10:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10043","8","19","8",,,,,,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F7FF12","1AAAA1999A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T10:00:00","24.70","56.90",,,"1","5","2","5","1","2","1",,,,,,,,,"10051","6","24","8","334",,"287","272",,,,,"A",,"A","A",,,,,,,"219","46","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T10:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10045","8","19","8","360",,"289","267",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T10:09:00","25.41","59.58",,,"1","4","2","5",,,"11",,,,,,,,,"10021",,,"8",,,,,"9","312",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-20T10:10:00","25.40","59.58",,,"1","4","2","5",,,"11",,,,,,,,,"10021",,,"8",,,,,"9","312",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"BARFR01","2022-09-20T10:55:00","27.11","50.46",,,"1","5","2","5","6","2","1",,,,,,,,,"10053","7","16",,,,,,,,,,,,,,,,,,,,"219","70","798","172","5","0",,"2","FFFF1F","1AAAA1AAAAAAA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T11:00:00","24.98","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10033","7","26","8","342",,,"255",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T11:00:00","25.10","54.96",,,"1","5","2","5","3","3","1","5","335",,"77",,,,,"10039","7","26","8","340",,,"260",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F11211","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T11:00:00","26.00","52.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10025","6","22","8","387",,"321","304",,,,,"A",,"A","A",,,,,,,"219","62","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T11:00:00","26.40","55.70",,,"1","5","2","5","6","4","1",,,,,,,,,"10040","6","33","8","323",,"293","284",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T11:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10036","6","23","8",,,,,,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F7FF12","1AAAA1999A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T11:00:00","24.90","57.00",,,"1","5","2","5","1","3","1",,,,,,,,,"10044","6","23","8","353",,"299","283",,,,,"A",,"A","A",,,,,,,"219","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T11:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10036","8","21","8","369",,"289","264",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T11:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10017",,,"8",,,,,"9","313",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-20T11:10:00","25.41","59.58",,,"1","4","2","5",,,"11",,,,,,,,,"10017",,,"8",,,,,"9","313",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"BARFR01","2022-09-20T11:55:00","27.02","50.29",,,"1","5","2","5","6","2","1",,,,,,,,,"10051","7","15",,,,,,,,,,,,,,,,,,,,"219","70","798","172","5","0",,"2","FFFF1F","1AAAA1AAAAAAA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T12:00:00","24.99","55.06",,,"1","5","2","5","7","0","1",,,,,,,,,"10029","7","19","8","350",,,"253",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T12:00:00","25.03","55.06",,,"1","5","2","5","4","1","1",,,,,,,,,"10034","7","21","8","354",,,"265",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T12:00:00","26.10","52.60",,,"1","5","2","5","7","4","1",,,,,,,,,"10024","6","16","8","383",,"316","298",,,,,"A",,"A","A",,,,,,,"219","62","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T12:00:00","26.30","55.40",,,"1","4","0","0","6","4","1",,,,,,,"10",,"10034","6","22","0","320","0","285","275",,,,,,"A",,,,,,,,,"219","65","992","114","5","1","2","2","F1FF11","1AA1A1111A8AA1",,,"3",,,,,,,,,,"4",,
"WUSD","2022-09-20T12:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10035","6","13","8","373",,"288","261",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T12:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10012",,,"8",,,,,"9","313",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-20T12:10:00","25.40","59.58",,,"1","4","2","5",,,"11",,,,,,,,,"10012",,,"8",,,,,"9","313",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"BARFR01","2022-09-20T12:55:00","26.87","50.19",,,"1","5","2","5","5","2","1",,,,,,,,,"10050","7","8",,,,,,,,,,,,,,,,,,,,"219","60","798","172","5","0",,"2","FFFF1F","1AAAA1AAAAAAA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T13:00:00","25.14","54.92",,,"1","5","2","5","7","4","1",,,,,,,,,"10029","7","10","8","337",,,"265",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"BARFR01","2022-09-20T13:00:00","26.90","50.20",,,"1","4","0","0","5","2","1",,,,,,,,,"10050","7","8",,,,,,,,,,,"A",,,,,,,,,"219","60","992","114","5","0",,"2","FFFF1F","1AAAA1AAAA8AA1",,,,,,,,,,,,,"4",,
"EUMDE60","2022-09-20T13:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10034","7","11","8","351",,,"270",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T13:00:00","26.30","55.10",,,"1","5","2","5","6","4","1",,,,,,,,,"10033","5","14","8","325",,"270","251",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T13:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10015",,,"8",,,,,"9","312",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-20T13:10:00","25.40","59.58",,,"1","4","2","5",,,"11",,,,,,,,,"10015",,,"8",,,,,"9","312",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"BARFR01","2022-09-20T13:55:00","26.71","50.20",,,"1","5","2","5","5","2","1",,,,,,,,,"10049","7","5",,,,,,,,,,,,,,,,,,,,"219","60","798","172","5","0",,"2","FFFF1F","1AAAA1AAAAAAA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T14:00:00","25.39","54.95",,,"1","5","2","5","8","4","1",,,,,,,,,"10034","2","1","8","330",,,"262",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T14:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10042","2","3","8","335",,,"271",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T14:00:00","26.20","51.90",,,"1","5","2","5","6","4","1",,,,,,,,,"10029","3","3","8","342",,"290","275",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T14:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10037","3","1","8","383",,"286","254",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T14:00:00","25.60","56.90",,,"1","5","2","5","8","3","1",,,,,,,,,"10046","3","2","8","341",,"296","283",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T14:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10036","3","1","8","346",,"281","260",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T14:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10022",,,"8",,,,,"9","310",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-20T14:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10022",,,"8",,,,,"9","310",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"BARFR01","2022-09-20T14:55:00","26.67","50.23",,,"1","5","2","5","4","1","1",,,,,,,,,"10053","2","2",,,,,,,,,,,,,,,,,,,,"219","60","798","172","5","0",,"1","FFFF1F","1AAAA1AAAAAAA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T15:00:00","25.65","55.05",,,"1","5","2","5","1","4","1",,,,,,,,,"10042","2","12","8","330",,,"248",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T15:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10049","2","15","8","350",,,"204",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF14","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T15:00:00","26.30","54.50",,,"1","5","2","5","6","4","1",,,,,,,,,"10044","3","10","8","310",,"285","277",,,,,"A",,"A","A",,,,,,,"219","64","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T15:10:00","25.40","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10028",,,"8",,,,,"9","308",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4LT7HSM","2022-09-20T16:00:00","25.79","55.32",,,"1","5","2","5","1","4","1",,,,,,,,,"10049","2","20","8","323",,,"271",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T16:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10052","2","18","8","340",,,"241",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T16:00:00","26.50","51.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10039","3","13","8","326",,"278","262",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T16:00:00","26.30","54.30",,,"1","5","2","5","6","3","1",,,,,,,,,"10050","3","17","8","310",,"288","282",,,,,"A",,"A","A",,,,,,,"219","64","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T16:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10045","3","9","8","326",,"264","242",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T16:00:00","26.00","56.80",,,"1","5","2","5","8","3","1",,,,,,,,,"10051","1","12","8","300",,"284","279",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T16:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10043","3","8","8","314",,"273","259",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T16:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10033",,,"8",,,,,"9","305",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-20T16:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10033",,,"8",,,,,"9","305",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4LT7HSM","2022-09-20T17:00:00","25.97","55.57",,,"1","5","2","5","1","4","1",,,,,,,,,"10055","2","20","8","318",,,"268",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T17:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10057","2","16","8","335",,,"263",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T17:00:00","26.80","51.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10046","3","18","8","330",,"274","256",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T17:00:00","26.30","54.00",,,"1","5","2","5","6","3","1",,,,,,,,,"10056","3","18","8","309",,"289","283",,,,,"A",,"A","A",,,,,,,"219","64","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T17:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10051","3","14","8","322",,"265","245",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T17:00:00","26.20","56.70",,,"1","5","2","5","8","3","1",,,,,,,,,"10055","3","9","8","300",,"286","282",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T17:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10050","3","12","8","312",,"277","265",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-20T17:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10037",,,"8",,,,,"9","303",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4LT7HSM","2022-09-20T18:00:00","26.12","55.85",,,"1","5","2","5","1","4","1",,,,,,,,,"10057","2","15","8","317",,,"253",,,,,,,,,,,,,,,"219","65","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T18:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10059","2","10","8","340",,,"242",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T18:00:00","27.10","51.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10047","1","14","8","326",,"283","269",,,,,"A",,"A","A",,,,,,,"219","71","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T18:00:00","26.30","53.80",,,"1","5","2","5","6","3","1",,,,,,,,,"10056","0","12","8","307",,"292","287",,,,,"A",,"A","A",,,,,,,"219","63","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T18:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10052","0","11","8","316",,"264","245",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T18:00:00","26.50","56.60",,,"1","5","2","5","8","3","1",,,,,,,,,"10060","3","9","8","300",,"286","282",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T18:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10054","1","12","8","311",,"277","266",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T19:00:00","26.32","56.10",,,"1","5","2","5","1","4","1",,,,,,,,,"10055","2","5","8","313",,,"259",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T19:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10058","2","5","8","343",,,"237",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T19:00:00","27.30","51.00",,,"1","5","2","5","7","4","1",,,,,,,,,"10048","1","9","8","318",,"280","268",,,,,"A",,"A","A",,,,,,,"219","71","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T19:00:00","26.30","53.50",,,"1","5","2","5","6","3","1",,,,,,,,,"10055","0","4","8","306",,"291","286",,,,,"A",,"A","A",,,,,,,"219","63","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T19:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10053","0","8","8","314",,"262","243",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T19:00:00","26.60","56.50",,,"1","5","2","5","7","3","1",,,,,,,,,"10053","0","2","8","299",,"291","289",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T19:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10053","0","4","8","309",,"276","265",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T20:00:00","26.52","56.36",,,"1","5","2","5","1","4","1",,,,,,,,,"10052","7","3","8","310",,,"274",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T20:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10054","7","4","8","343",,,"210",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF14","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T20:00:00","27.50","50.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10038","8","7","8","319",,"279","267",,,,,"A",,"A","A",,,,,,,"219","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T20:00:00","26.30","53.20",,,"1","5","2","5","6","3","1",,,,,,,,,"10050","8","6","8","309",,"295","291",,,,,"A",,"A","A",,,,,,,"219","63","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WDJ4009","2022-09-20T20:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10049","8","2","8","314",,"263","246",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WGAH","2022-09-20T20:00:00","26.50","56.20",,,"1","5","2","5","7","3","1",,,,,,,,,"10051","8","5","8","298",,"288","285",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-20T20:00:00","26.10","50.70",,,"1","5","2","5","9","0","1",,,,,,,,,"10050","8","4","8","310",,"278","267",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4LT7HSM","2022-09-20T21:00:00","26.48","56.62",,,"1","5","2","5","3","4","1",,,,,,,,,"10047","7","10","8","301",,,"272",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE60","2022-09-20T21:00:00","25.02","55.05",,,"1","5","2","5","0","0","1",,,,,,,,,"10049","7","11","8","338",,,"202",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF14","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KSFF","2022-09-20T21:00:00","27.80","50.70",,,"1","5","2","5","7","4","1",,,,,,,,,"10035","8","11","8","318",,"277","264",,,,,"A",,"A","A",,,,,,,"219","70","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"TBWUK78","2022-09-20T21:00:00","26.30","53.00",,,"1","5","2","5","6","3","1",,,,,,,,,"10047","8","9","8","310",,"287","280",,,,,"A",,"A","A",,,,,,,"219","63","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
